"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2020,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.245,0,26.342,0,0,15,0
2020,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.853,0,0,15,0
2020,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.605,0,0,15,0
2020,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.714,0,0,15,0
2020,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.183,0,0,15,0
2020,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.398,0,0,15,0
2020,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2.752,6.92,0,0,35,0
2020,2,16,0,1.286,2.202,20,20,0,0,20,0,0,0,0,0,0,0,3.5,7.061,13.1,8.178,8.613,0,0,0,0
2020,2,17,0,12.13,14.286,20,0,0,0,0,0,0,0,0,0,0,0,0,6.161,0,1.541,3.591,0,0,0,0
2020,2,18,0,3.297,1.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047,2.14,0,0,0,0
2020,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,1.956,0,0,0,0
2020,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.381,3.486,0,0,0,0
2020,2,21,0,0,0,0,0,15,0,6.368,10.885,0,0,0,0,0,0,0,3.244,0,15.698,14.857,0,0,0,0
2020,2,22,0,0,3.639,0,0,15,0,5.31,0,0,0,0,0,0,0,0,4.708,15,35,5.812,15,0,0,0
2020,2,23,0,0,2.568,0,0,15,0,4.716,0,0,0,0,0,0,0,0,8.975,15,35,3.683,0,0,0,0
2020,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.473,15,35,5.8,0,0,0,0
2020,2,25,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,2.784,0,0,2.623,0,0,0,0
2020,2,26,0,0,0,0,0,0,0,5.065,0,0,0,0,0,0,0,0,11.946,0,0,4.049,0,0,0,0
2020,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.567,0,0,23.176,0,0,0,0
2020,2,28,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,9.44,0,0,9.591,0,0,0,0
2020,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.57,0,0,17.653,0,0,0,0
2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0
2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,39.191,0,0,0,0
2020,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.359,0,0,0,0,0,0,0,0
2020,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.932,0,0,0,0,0,0,0,0
2020,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.264,0,0,16.225,0,0,0,0,0
2020,3,6,2.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.058,0,0,0,0,0,0,0,0
2020,3,7,2.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735,0,0,0,0,0,0,0,0
2020,3,8,1.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993,0,0,0,0,0,0,0,0
2020,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0
2020,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.368,0,0,0,0,0,0,0,0
2020,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.404,0,0,0,0,0,0,0,0
2020,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,1.905,0,0.89,1.697,0,1.582,0
2020,3,13,0,0,0,0,0,0,0,0,0,5.066,0,0,0,0,0,2.034,0,15,0,3.728,15,0,6.023,0
2020,3,14,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,2.261,0,0,0,7.993,0,0,15,0
2020,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.326,0,0,12.943,15,0,0,15,0
2020,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341,0,0,0,0,0,0,0,0
2020,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.142,0,0,0,0,0,0,0,0
2020,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.766,0,0,0,0,0,0,0,0
2020,3,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.178,0,0,0,0,0,0,0,0
2020,3,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0,0,0
2020,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0
2020,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.994,0,0,0,0,0,0,0,0
2020,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.088,0,0,0,0,0,0,0,0
2020,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.317,2.105,0.9,1.423,1.203,0,1.282,1.168,0
2020,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.228,2.163,8.886,13,1.8,0,8.886,61.6,0
2020,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,3.513,8.886,0,0,0,0,0,0
2020,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.826,3.756,15,0,0,0,0,0,0
2020,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787,9.738,0,0,0,0,0,0,0
2020,3,29,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,2.821,0,0,0,0,0,0,0,0
2020,3,30,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,1.528,6.472,0,0,0,0,0,0,0
2020,3,31,0,0,0,0,0,0,0.4,0,0,2.426,0,0,0,0,0,34.7,30.28,0,9.187,11.862,6.712,0,0,12.807
2020,4,1,9.6,15,0,0,0,39.462,0.786,0,0,0,27.1,0,0,0,0,31.407,17.703,0,10.02,5.814,2.241,0,0,4.109
2020,4,2,0,0,0,0,0,26,0.177,0,0,0,0,0,0,0,0,14.406,9.658,0,20,24,12.584,0,0,35
2020,4,3,0,0,0,0,0,26.4,0.985,0,0,0,0,0,13.4,0,0,14.646,16.309,0,13.034,20,7.818,0,0,11.4
2020,4,4,0,0,0,0,0,15.4,0.443,0,0,0,0,0,0,0,0,16.698,0,0,0,0,5.201,0,0,0
2020,4,5,0,0,0,0,0,21.2,0.388,0,0,0,0,0,0,0,0,12.845,11.342,0,0,0,3.216,0,0,0
2020,4,6,0,0,0,0,0,3.5,0.664,0,0,0,0,0,0,0,0,49.831,37.9,0,0,0,2.388,0,0,0
2020,4,7,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,39.461,35,0,0,0,4.136,0,0,0
2020,4,8,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2.568,0,0,0,0,0,0,0,0
2020,4,9,0,0,0,0,0,1.761,0,0,0,0,0,0,0,0,0,18.609,0,0,0,0,0,0,0,0
2020,4,10,0,0,0,0,0,19.756,0,0,0,0,20.761,0,0,0,0,13.451,0,0,0,0,0,0,0,0
2020,4,11,0,0,0,0,0,4.329,0,0,0,0,31.324,0,0,0,0,21.583,0,0,0,0,0,0,0,0
2020,4,12,0,0,0,0,0,3.45,0,0,0,0,28.858,0,0,0,0,16.351,0,0,0,0,0,0,0,0
2020,4,13,0,0,0,0,0,11.267,0,0,0,0,29.603,0,0,0,0,54.875,0,0,0,0,0,0,0,0
2020,4,14,0,0,0,0,0,14.822,0,0,0,0,15.123,0,0,0,0,14.635,0,0,0,0,0,0,0,0
2020,4,15,0,0,0,0,0,0,0,0,0,0,23.025,0,0,0,0,20.378,0,0,0,0,0,0,0,0
2020,4,16,0,0,0,0,0,0,0,0,0,0,23.571,0,0,0,0,22.994,0,0,0,0,0,0,0,0
2020,4,17,0,0,0,0,0,5.28,0,0,0,0,3.512,0,0,0,0,0.1,0,0,0,0,0,0,0,0
2020,4,18,0,0,0,0,0,8.076,0,0,0,0,14.526,0,0,0,0,21.142,0,0,0,0,0,0,0,0
2020,4,19,0,0,0,0,0,2.815,0,0,0,0,12.648,0,0,0,0,26.359,0,0,0,8.667,0,0,0,0
2020,4,20,0,0,0,0,0,4.21,0,0,0,0,14,0,0,0,0,18.863,0,0,0,2.983,0,0,0,0
2020,4,21,0,0,0,0,0,5.938,0,0,0,0,9.326,0,0,0,0,12.156,0,0,0,7.742,0,0,0,0
2020,4,22,0,0,0,0,0,7.863,0,0,0,0,9.139,0,0,0,0,12.865,0,0,0,6.207,0,0,0,0
2020,4,23,0,0,0,0,0,11.18,0,0,0,0,10.459,0,0,0,0,13.575,0,0,0,4.16,0,0,0,0
2020,4,24,0,0,0,0,0,5.572,0,0,0,0,11.826,0,0,0,0,15.013,0,0,0,2.298,0,0,0,0
2020,4,25,0,0,0,0,0,13.065,0,0,0,0,14.724,0,0,0,0,29.188,0,0,0,4.979,0,0,0,0
2020,4,26,0,0,0,0,0,6.442,0,0,0,0,13.643,0,0,0,0,28.591,0,0,0,1.2,0,0,0,0
2020,4,27,0,0,0,0,0,3.814,0,0,0,0,14.214,0,0,0,0,13.486,0,6.971,0,3.303,20,20.7,0,12.634
2020,4,28,7.471,0,0,0,0,6.874,0,0,0,0,13.633,0,0,0,0,15.382,0,7.487,0,0,10,19.5,0,17
2020,4,29,17.975,0,0,0,0,7.139,0,0,0,0,10.902,0,0,0,0,27.636,0,0,0,2.558,0,0,0,0
2020,4,30,0,0,0,0,0,5.531,0,0,0,5.917,11.315,0,0,0,0,9.536,6.643,10.572,15,6.329,15,15,0,15
2020,5,1,0,9.3,15,0,4.6,19.332,0,0,0,0,7.879,0,0,0,0,12.166,2.144,9.899,6.3,4.988,0,15,0,12
2020,5,2,0,0,14.955,0,0,16.053,0,0,0,0,10.207,0,0,0,0,18.537,3.44,2.3,0,6.355,0,0,0,0
2020,5,3,0,0,0,0,0,5.999,2.8,0,0,0,11.329,0,0,0,0,14.753,4.564,4.83,0,5.601,0,0,0,0
2020,5,4,0,0,0,0,0,5.138,1.584,0,0,0,12.567,0,0,0,0,20.88,0,1.638,0,3.84,0,0,0,0
2020,5,5,0,0,0,0,0,5.672,0.925,0,0,0,9.342,0,0,0,0,15.955,0,4.885,0,7.143,28.094,19.6,15,0
2020,5,6,0,0,0,0,0,41.164,0.585,0,0,0,9.187,0,0,0,0,14.902,0,2.882,0,6.744,13.343,0,0,0
2020,5,7,0,0,0,0,0,43.646,0.513,0,0,0,11.267,0,0,0,0,16.274,0,1.942,0,10,20.264,0,0,0
2020,5,8,0,0,0,0,0,28.016,0.644,0,0,0,7.923,0,0,0,0,12.512,0,2.732,0,10,19.779,0,0,0
2020,5,9,0,0,0,0,0,41.651,0.239,0,0,0,11.34,0,0,0,0,21.974,0,1.861,0,0,10.646,0,0,0
2020,5,10,0,0,0,0,0,33.88,0.524,0,0,0,9.489,0,0,0,0,17.484,0,1.408,0,0,7.012,0,0,0
2020,5,11,0,0,0,0,0,40.7,0.625,0,0,0,11.29,0,0,0,0,20.822,0,5.164,0,15,7.741,0,0,0
2020,5,12,0,0,0,0,0,43.741,0.728,0,0,0,8.511,0,0,0,0,15.025,0,4.701,0,31,23.076,0,18,0
2020,5,13,0,0,0,0,0,25.887,0.566,0,0,0,9.045,0,0,0,0,14.697,0,5.077,0,0,28.053,0,34.7,0
2020,5,14,0,0,0,0,0,42.111,0.711,0,0,0,9.341,0,0,0,0,18.644,0,2.479,0,0,37.139,0,0,0
2020,5,15,0,0,0,0,0,41.814,0.724,0,0,0,10.611,0,0,0,0,20.772,0,4.607,0,0,29.563,0,0,0
2020,5,16,0,0,0,0,0,25.151,0.529,0,0,0,8.563,0,0,0,0,14.487,0,4.307,0,0,21.408,0,0,0
2020,5,17,0,0,0,0,0,21.774,0.816,0,0,0,8.289,0,0,0,0,13.655,0,3.81,0,0,21.937,0,0,0
2020,5,18,0,0,0,0,0,30.488,0.588,0,0,0,10.158,0,0,0,0,16.437,0.807,3.774,0,0,28.036,0,0,0
2020,5,19,0,0,0,0,0,35.025,0.55,0,0,0,10.139,0,0,0,0,2.128,2.121,6.806,0,0,25.68,0,0,0
2020,5,20,0,0,0,0,0,26.875,0.629,0,0,0,7.283,0,9.8,0,0,19.636,3.193,11.602,0,0,27.027,0,0,0
2020,5,21,0,0,0,0,0,38.962,0.557,0,0,0,9.271,0,0,0,0,20.136,2.572,3.588,0,0,11.712,0,0,0
2020,5,22,0,0,0,0,0,43.441,0.887,0,0,0,15.918,0,0,0,0,21.105,2.603,7.403,5.72,0,26.086,0,0,0
2020,5,23,0,0,0,0,0,43.015,0.861,0,0,0,0,0,0,0,0,24.001,2.43,5.805,2.872,0,18.42,0,0,0
2020,5,24,0,0,0,3.2,0,7.5,0.793,0,0,0,8.687,0,0,0,0,18.897,3.685,10.475,5.216,0,10.329,0,0,0
2020,5,25,0,0,0,0,0,44,1.153,0,0,0,7.501,0,0,0,0,18.649,0,6.098,1.419,0,6.287,0,0,0
2020,5,26,0,0,0,0,0,12.547,0.546,0,0,0,9.257,0,0,0,2.002,16.833,3.646,7.194,10.357,0,15.064,0,0,0
2020,5,27,3.023,0,27,0,2.7,10.617,0.619,0,0,0,9.95,0,0,0,4.918,20.286,4.718,5.874,5.101,0,11.474,0,0,0
2020,5,28,2.27,0,0,0,0,17.214,0.664,0,0,0,9.696,0,0,5.38,10.167,19.396,10.401,11.475,25.357,20,15.327,6.234,3.427,3.353
2020,5,29,4.558,1.598,0,0,0,15.696,0.755,0,0,0,12.625,0,0,5.03,9.141,19.005,9.746,13.035,21.367,0,20.853,5.03,3.133,5.714
2020,5,30,9.646,2.357,9.857,3.503,6.798,23.209,0.784,0,0,0,16.737,0,0,0,0,16.059,9.923,4.813,16.368,0,7.331,0.214,0,0
2020,5,31,0,0,0,0,0,13.469,0.694,0,0,0,17.013,0,0,0,0,18.976,0,4.776,17.091,0,6.722,2.261,1.349,3.041
2020,6,1,0,0,0,0,0,16.21,0.969,0,0,0,16.172,0,0,0,6.747,16.241,0,13.106,14.059,15,20.675,15.738,5.004,7.095
2020,6,2,16.365,6.422,14.323,0,31.3,12.393,6,0,0,0,7.515,0,0,0,18.718,15.022,0,14.01,14.583,0.4,18.983,3.801,2.357,5.807
2020,6,3,1.69,0,0,0,0,17.761,0.889,0,0,0,11.602,7.154,0,0,13.732,21.108,0,11.986,20.791,0,13.071,3.808,2.188,0
2020,6,4,0,0,0,0,0,16.901,0.675,0,0,0,9.102,6.58,0,0,19.032,18.196,0,10.006,20.48,0,6.54,0,1.677,0
2020,6,5,0,0,0,0,0,13.31,0.579,7.008,0,6.031,9.215,8.218,0,0,8.886,20.325,0,7.687,21.258,0,24.771,0,1.427,0
2020,6,6,0,0,0,0,0,18.159,0.835,0,0,0,9.086,9.865,0,4.002,20.41,21.369,0,19.259,22.179,15,21.327,0,13.132,29.118
2020,6,7,35.5,11.758,0,3.786,15,14.54,2.8,0,0,0,11.391,0,0,4.661,5.219,23.19,0,9.488,20,0,14.472,0,3.136,7.813
2020,6,8,0,0,0,0,0,23.08,0.793,0,0,0,10.268,0,0,3.693,23.768,21.855,0,16.985,21.088,0,27.919,0,28.9,25.815
2020,6,9,0,7.326,0,5.951,0,20.294,0.72,0,0,0,11.34,0,0,4.198,36.507,29.603,0,19.62,21.933,0,25.731,0,0,7.72
2020,6,10,0,5.444,0,15,0,30.572,0,0,0,0,11.546,0,0,5.066,38.017,21.204,0,16.844,19.331,0,12.201,0,0,13.329
2020,6,11,0,5.019,0,15,0,22.528,0,0,0,0,12.683,0,0,0,33.544,26.471,0,11.288,31.149,1.854,12.579,0,0,0
2020,6,12,0,9.522,0,15,0,16.183,0,0,0,0,8.971,0,0,3.336,23.009,18.957,0,16.937,22.928,8.869,20.212,0,0,8.223
2020,6,13,0,0,0,0,0,30.991,0,0,0,0,10.289,0,0,0,21.499,17.928,0,16.592,21.739,20.7,22.862,0,0,35.5
2020,6,14,0,8.808,0,0,0,9.527,0,0,0,0,7.947,0,0,0,12.622,16.839,0,15.449,21.68,12.475,23.594,0,0,35
2020,6,15,0,10.714,0,20,12.6,13.442,0,0,0,0,8.876,0,0,3.385,14.017,17.233,0,17.014,24.976,6.25,12.881,0,0,0
2020,6,16,0,8.226,0,0,7.971,10.034,0,0,0,0,8.806,0,0,3.453,14.043,14.368,0,23.134,33.768,1.62,11.434,0,0,0
2020,6,17,0,3.356,0,0,1.597,6.041,0,0,0,0,11.046,0,0,0,0,6.546,0,20.62,26,0.638,3.948,0,0,0
2020,6,18,0,0,0,0,0.402,15.115,0,0,0,0,11.939,0,0,0,0,11.504,0,23.145,30,1.455,8.265,0,0,0
2020,6,19,0,0,0,0,7.566,18.545,0,0,0,0,12.776,0,0,0,0,9.066,0,21.769,30,0.617,3.075,0,0,0
2020,6,20,0,0,0,0,3.047,17.759,0,0,0,0,9.243,0,0,0,0,16.296,0,15.271,29,9.042,19.782,0,0,7.356
2020,6,21,0,0,0,0,12,10.679,0,0,0,0,9.122,0,0,0,0,16.249,0,18.863,30,6.347,9.602,0,1.926,0
2020,6,22,0,0,0,0,11.9,18.722,0,0,0,0,8.5,0,0,0,0,22.957,0,24.383,30,1.345,5.99,0,1.878,0
2020,6,23,0,0,0,0,11.8,20.32,0,0,0,0,9.214,0,0,0,0,21.24,0,18.217,30,5.226,14.208,0,2.006,0
2020,6,24,0,0,0,0,11.7,19.689,0,0,0,0,10.061,0,0,0,0,17.692,0,18.933,30,8.576,19.408,0,1.953,0
2020,6,25,0,0,0,15,11.7,13.252,0,0,0,0,10.207,0,0,0,0,19.962,0,19.787,30,4.863,17.351,0,2.075,0
2020,6,26,0,0,0,15,11.4,13.884,0,0,0,0,10.062,0,0,0,0,17.453,0,18.871,30,9.221,22.15,0,15,0
2020,6,27,5.9,0,0,0,6.7,11.335,0,0,0,0,9.391,0,0,0,0,20.076,0,27.073,30,9.15,15.284,0,0,0
2020,6,28,0,0,0,0,2.49,14.647,0,0,0,0,10.69,0,0,0,0,14.806,0,22.2,30,10.69,17.779,0,0,0
2020,6,29,0,0,0,0,3.191,14.082,0,0,0,0,10.532,0,0,0,0,18.072,4.868,18.011,0,9.366,20.506,0,0,0
2020,6,30,0,0,0,0,1.732,12.944,0,0,0,0,9.944,0,0,0,0,14.985,2.57,18.009,0,8.957,9.143,0,0,0
2020,7,1,0,0,0,0,0.765,53.4,0,0,0,2.7,16.909,0,0,0,0,19.85,2.526,21.421,0,7.983,20.675,0,0,0
2020,7,2,2.116,0,0,0,0.735,13.001,0,0,0,0,10.58,0,0,0,0,9.359,5.971,34.728,0,8.119,16.967,0,0,0
2020,7,3,6.283,15,0,0,0,10.462,3.411,0,0,0,9.532,0,0,0,0,12.017,6.153,26.583,0,9.32,22.077,0,0,0
2020,7,4,2.408,0,0,0,0,9.154,0,0,0,0,9.281,0,0,0,0,18.024,5.739,23.132,0,8.807,23.837,0,0,0
2020,7,5,2.252,0,0,0,0,9.828,0,0,0,0,9.441,0,0,0,0,17.888,1.448,22.08,0,14.062,20.629,0,0,30
2020,7,6,12.206,0,0,0,0,3.809,0,0,0,0,8.534,0,0,0,0,11.524,0,21.105,0,14.597,16.11,0,0,0
2020,7,7,15.773,0,7.4,0,0,26.58,0,0,0,0,9.081,0,0,0,0,14.948,0,25.42,0,24.865,7.042,0,0,0
2020,7,8,12.199,0,0,0,0,18.367,0,0,0,0,8.511,0,0,0,0,20.944,0,30.995,0,12.529,8.341,0,0,0
2020,7,9,11.46,0,0,0,0,14.206,0,0,0,0,9.158,0,0,0,0,21.891,0,29.557,0,11.667,7.401,0,0,0
2020,7,10,8.809,0,0,0,0,20.062,0,0,0,0,1.935,0,0,0,0,4.045,0,19.142,0,15.763,18.75,15,0,2.7
2020,7,11,23.446,0,15,0,0,10.251,0,0,0,0,9.126,0,0,0,3.513,6.268,2.257,19.53,0,16.424,19.097,11.644,0,0
2020,7,12,24.39,6.708,10.8,0,0,9.466,0,0,0,0,8.663,0,0,1.761,4.058,17.336,4.681,19.891,0,20.527,18.456,8.067,0,0
2020,7,13,0,0,0,0,0,20.342,0,0,0,0,12.51,0,0,5.539,15.467,24.685,6.007,22.432,0,20.507,7.838,6.585,0,0
2020,7,14,0,0,0,0,0,18.123,0,0,0,0,9.933,6.861,0,5.247,13.386,23.711,6.011,20.004,2.884,24.789,7.609,7.134,0,0
2020,7,15,0,0,0,0,0,19.973,0,0,0,0,12.101,5.801,2.563,10.576,23.735,29.166,4.481,28.205,1.288,18.281,5.187,1.78,15,0
2020,7,16,0,0,0,0,0,19.326,0,0,0,0,11.875,12.266,6.284,9.423,22.344,27.139,14.592,28.592,4.847,23.016,17.51,2.055,30,0
2020,7,17,0,0,0,0,0,20.641,0,0,0,0,10.352,5.105,5.142,9.811,19.966,27.182,11.049,31.09,3.158,24.627,12.16,3.695,30,0
2020,7,18,0,0,0,0,0,16.083,0,0,13.6,5.437,12.092,15.726,14.947,15.96,25.966,27.762,10.07,34.438,6.082,24.924,13.503,7.064,45,2.345
2020,7,19,20,0,8.963,0.583,0,0,0,0,0,0,11.55,9.837,15.848,11.933,23.636,26.61,18.938,31.626,26.423,16.913,20.251,13.944,30,2.383
2020,7,20,20,0,7.635,20,2.773,9.127,0,0,20,7.463,10.748,15.991,18.076,12.304,39.584,28.832,20.819,36.5,8.813,14.235,8.442,5.137,30,1.711
2020,7,21,20,0,0,0,0,10.42,0,0,20,7.832,12.454,10.856,16.466,13.246,23.435,25.726,19.721,33.449,17.8,24.49,13.484,13.346,30,0.383
2020,7,22,35,11.39,15,0,0,5.681,0,5.318,12.3,7.124,11.999,14.695,15.316,11.656,21.991,20.836,18.343,30.717,26.1,21.601,17.46,8.333,10.8,3.049
2020,7,23,23,7.234,0,0,0,5.691,0,5.568,11.6,6.813,10.878,10.18,14.122,12.378,26.311,26.54,18.702,40.578,15,24.853,16.146,12.68,15,7.45
2020,7,24,27.5,11.881,0,0,0,9.922,0,6.926,0.6,8.917,14.543,15.687,13.719,13.441,36.738,25.657,18.308,33.884,15,22.207,17.949,11.395,15,11.245
2020,7,25,15,22.1,0,0,0,5.159,0,8.583,0,7.288,12.47,10.311,13.538,19.146,27.256,24.306,18.398,32.684,10.4,22.667,18.6,23.784,0,6.667
2020,7,26,0,40,10,1.474,10,8.959,0,0,0,16.619,16.676,20.215,17.148,16.24,27.164,29.48,23.444,49.888,0,20.803,17.839,23.551,0,2.465
2020,7,27,0,25.4,0,0,0,27.406,0,20,0,18.575,18.324,18.568,15.319,16.866,34.157,28.331,19.961,39.038,0,22.159,9.951,6.049,0,2.061
2020,7,28,0,0,0,0,0,14.305,0,0,0,0,15.194,16.097,17.629,24.493,36.379,28.556,20.798,36.357,0,23.261,12.417,5.822,0,1.885
