"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2020,2,29,26.6,0,0,0,0,18.839,9.225,6.072,4.164,4.152,5.362,3.262,2.8,2.207,1.247,0.957,1.131,0,0,38.953,0,0,0,0
2020,3,1,84,0,0,0,0,53.25,15.648,7.054,3.505,4.632,10.173,6.776,10.069,6.822,4.572,9.043,9.237,0,0,7.836,0,0,0,0
2020,3,2,41,0,0,0,0,53.041,5.354,8.016,5.822,5.342,41.575,5.111,39.171,3.022,2.026,5.334,11.065,0,0,8.9,0,0,0,0
2020,3,3,92,0,0,0,0,45,0.059,0.633,0.755,2.099,11.87,3.634,8.168,4.141,2.987,0,2.303,0,0,4.291,0,0,0,0
2020,3,4,41,0,0,0,0,52.433,10.057,8.295,4.625,4.461,4.871,4.114,3.387,3.567,3.546,1.466,5.39,0,0,16.715,0,0,0,0
2020,3,5,93,0,0,0,0,53.617,7.268,5.632,4.022,6.921,5.961,3.375,7.644,5.119,4.449,7.52,8.92,0,0,9,0,0,0,0
2020,3,6,54,0,0,0,0,45.474,15.062,15.792,25.119,21.219,10.859,8.431,5.693,4.376,2.346,5.108,1.766,0,0,45,0,0,0,0
2020,3,7,59,0,0,0,0,51.887,9.225,4.169,4.165,4.152,5.362,3.947,2.8,3.253,1.247,0.986,1.131,0,0,46,0,0,0,0
2020,3,8,93,0,0,0,0,69.021,7.474,2.117,3.611,5.3,9.969,9.573,7.501,22.652,3.725,6.142,8.217,0,0,80,0,0,0,0
2020,3,9,92,0,0,0,0,57.423,15.418,5.953,3.508,5.099,55.084,10.202,53.2,33.996,6.602,0.686,7.011,0,0,80,0,0,0,0
2020,3,10,90,0,0,0,0,59.193,9.086,4.654,4.275,5.824,23.305,6.604,33.418,42.441,5.528,5.86,6.847,0,0,80,0,0,0,0
2020,3,11,72,0,0,0,0,42,3.661,1.945,1.974,2.883,4.511,4.266,7.564,10.996,4.268,6.434,8.204,0,0,0,0,0,0,0
2020,3,12,41,0,0,0,0,41,3.811,1.491,1.52,2.309,4.546,2.161,3.9,18.91,2.72,6.003,2.55,0,0,0,0,0,0,0
2020,3,13,91,0,0,0,0,80,11.942,14.71,11.369,7.057,10.676,6.183,6.904,7.235,4.957,10.791,10.002,0,0,0,0,0,0,0
2020,3,14,60,0,0,0,0,40,26.6,19.966,6.991,10.612,11.066,15.883,8.809,11.184,2.909,5.042,9.396,0,0,0,0,43,0,0
2020,3,15,14,0,23,3.4,0,40,12.15,15.658,4.227,4.069,4.353,4.044,6.125,6.352,6.35,15.51,22.022,0,5,0,0,10,0,0
2020,3,16,0,0,13.1,14.7,0,36,8.578,7.368,3.59,3.037,2.646,1.299,2.732,8.563,3.553,4.83,6.532,0,1.691,0,0,0,0,0
2020,3,17,0,0,0,0,0,40,9.082,7.025,32.202,6.141,4.524,3.752,2.964,6.149,7.043,7.017,10.773,0,8.418,0,0,0,0,0
2020,3,18,0,0,0,0,0,40,11.892,8.866,5.632,7.175,7.25,6.178,6.223,6.114,4.994,8.403,12.563,0,10.259,0,0,0,0,0
2020,3,19,0,0,0,0,0,40,8.332,6.023,29.82,6.718,7.429,7.056,6.863,8.402,4.641,7.101,8.707,30,22.131,0,0,0,0,0
2020,3,20,0,0,0,0,0,40,7.572,15.646,22.68,20.826,37.318,23.827,26.537,30.292,16.617,8.054,7.394,0,0,0,0,0,0,0
2020,3,21,0,0,0,0,0,0,8.033,7.32,7.654,4.156,8.236,5.338,9.43,15.752,5.01,8.669,12.314,0,0,0,0,0,0,0
2020,3,22,0,0,0,32.8,0,0,13.003,11.487,6.873,6.788,10.072,5.351,5.049,5.817,3.241,2.742,1.472,32,32,39.758,0,24.2,50.976,45.9
2020,3,23,33.3,43.8,25.5,39.6,17.2,18.1,14.279,40.392,26.37,18.41,22.697,20.616,15.705,17.518,16.88,11.366,8.674,0,0,4.9,0,0,23.734,0
2020,3,24,0,0,0,25.8,14,6.5,7.019,5.697,2.827,2.126,2.767,1.597,1.693,1.832,2.355,2.476,5.862,0,0,0,0,0,11.045,0
2020,3,25,0,0,0,0,0,0,11.55,15.277,6.442,4.662,5.39,5.274,4.95,4.073,3.386,4.514,5.315,0,0,0,0,0,0,0
2020,3,26,0,0,0,0,0,0,8.995,15.831,19.379,4.63,5.116,5.177,5.351,5.309,4.539,6.056,10.862,0,0,0,0,0,0,0
2020,3,27,0,0,0,0,0,0,7.279,15.512,9.977,3.229,5.07,4.55,7.464,7.207,6.865,8.337,10.559,0,0,0,0,0,0,0
2020,3,28,0,0,0,0,15,0,6.264,5.623,6.289,6.523,11.75,10.657,27.81,16.862,14.838,6.143,6.816,0,0,0,0,0,0,0
2020,3,29,0,0,0,0,0,0,3.844,11.855,7.933,4.309,6.952,7.16,33.864,6.98,6.75,4.595,10.761,0,0,0,0,24.8,3.8,8.3
2020,3,30,0,0,0,0,0,0,12.662,25.032,13.658,5.248,12.638,5.499,48.152,8.012,3.631,2.804,2.751,0,0,0,0,0,0,0
2020,3,31,0,0,0,0,0,0,15.751,105.3,56.1,16.408,40.338,9.406,54.37,33.7,26,17.8,11.538,0,0,0,0,0,0,0
2020,4,1,0,3.4,0,0,30.9,43.3,20.205,9.565,8.624,14.557,23.401,15.326,35.885,27.986,17.847,32.12,19.545,0,0,0,0,0,0,0
2020,4,2,0,0,0,0,0,33.305,29.351,11.094,4.016,5.251,5.416,5.319,4.065,2.894,2.835,8.389,4.148,0,0,0,0,0,0,0
2020,4,3,0,0,0,0,0,10.525,65.157,11.531,6.279,5.823,16.314,13.28,13.78,18.091,16.815,16.339,4.623,0,0,0,0,0,0,0
2020,4,4,0,0,0,0,0,68.13,46.029,20.793,27.287,23.489,34.595,13.336,43.227,22.413,17.117,9.535,8.472,0,0,0,0,0,0,0
2020,4,5,0,0,0,0,0,74.642,16.936,12.833,4.399,4.353,5.563,3.51,3.983,3.874,3.08,9.559,6.672,0,0,0,0,0,0,0
2020,4,6,0,0,0,0,0,101.701,80.84,41.9,6.504,6.792,27.048,5.228,71.809,21.3,17.1,32.496,22.792,0,0,0,0,0,0,0
2020,4,7,0,0,0,0,0,10.1,36.772,51.5,42.9,58.3,48.63,13.889,12.455,4.891,3.418,20.079,9.429,0,0,0,0,0,0,0
2020,4,8,0,0,0,0,0,25.603,16.06,11.302,7.322,14.833,17.388,15,41.517,11.491,6.951,10.948,14.389,0,0,0,0,0,0,0
2020,4,9,0,0,0,0,0,29.941,5.61,2.727,1.645,2.23,3.803,2.851,24.915,5.502,5.38,6.304,10.091,8.879,0,0,0,0,0,0
2020,4,10,0,0,0,0,0,19.521,5.456,4.067,2.575,2.728,2.697,2.87,2.007,2.687,2.854,7.157,5.561,15.671,0,0,0,0,0,0
2020,4,11,0,0,0,0,0,55.448,9.244,7.156,8.706,8.316,8.579,6.405,4.148,4.877,3.898,9.582,10.793,1.111,0,0,0,0,0,0
2020,4,12,0,0,0,0,0,39.535,1.173,8.169,7.907,7.228,6.673,5.931,5.607,4.833,6.029,8.529,8.139,58.9,0,0,0,0,0,0
2020,4,13,0,0,0,0,0,19.614,54.61,72.8,7.783,10.036,18.459,50.297,45.006,35.664,49.8,30.507,19.559,7,0,0,0,0,0,0
2020,4,14,15.1,0,0,0,0,16.273,25.51,36.054,9.389,9.954,11.621,17.044,17.534,19.486,13.013,9.297,7.202,5,0,0,0,0,0,0
2020,4,15,0,0,0,0,0,47.607,18.65,14.805,4.911,5.613,5.707,6.82,5.762,5.334,5.253,16.373,13.061,0,0,0,0,0,0,0
2020,4,16,0,0,0,0,0,52.064,18.007,13.6,4.837,4.847,5.374,7.612,7.45,7.196,6.962,12.987,11.642,0,0,0,0,0,0,0
2020,4,17,0,0,0,0,0,39.652,15.351,12.443,9.517,11.194,15.932,36.553,13.41,14.975,21.054,10.793,8.457,0,0,0,0,0,0,0
2020,4,18,0,0,0,0,0,31.464,17.9,11.186,4.889,8.83,22.95,28.943,32.141,32.153,23.751,17.812,15.577,0,0,0,0,0,0,0
2020,4,19,0,0,0,0,0,5.263,65.08,33.75,6.381,7.158,9.858,6.016,5.126,2.704,1.507,30.402,16.058,63.6,12,0,0,0,0,0
2020,4,20,0,0,0,0,0,8.756,22.372,10.787,4.063,4.855,5.599,6.985,7.015,6.972,6.776,15.342,12.725,0,0,0,39.8,0,0,0
2020,4,21,8.338,0,0,0,0,15.093,11.827,9.433,2.644,2.756,2.976,1.543,1.685,1.648,0.763,1.693,1.393,0,10.6,0,33.7,0,0,0
2020,4,22,0,0,0,0,0,18.046,17.201,13.363,3.869,2.967,2.855,1.321,1.288,1.312,0.546,1.692,1.402,0,15,0,36.9,0,0,0
2020,4,23,0,0,0,0,0,16.997,17.366,13.759,4.115,3.754,3.767,1.973,1.568,1.375,0.517,3.03,2.436,0,9,0,62.2,0,0,0
2020,4,24,0,0,0,0,0,9.054,16.957,14.742,5.166,4.986,6.651,4.857,4.155,3.98,4.029,7.681,6.905,0,80,0,1.7,0,0,11
2020,4,25,0,0,0,0,0,7.89,20.379,13.576,15.653,15.181,25.142,25.467,23.253,15.245,14.112,33.096,19.6,0,80,0,34.4,0,0,60
2020,4,26,50.3,0,0,0,0,8.743,20.628,18.245,4.508,6.115,9.63,9,6.974,7.436,7.782,30.864,16.899,0,0,0,0,0,0,0
2020,4,27,0,0,0,0,0,7.268,19.203,22.055,5.552,7.66,8.04,7.25,5.501,3.808,1.798,2.554,3.841,0,0,0,0,0,0,0
2020,4,28,0,0,0,0,0,16.192,21.512,22.752,4.681,5.256,7.571,6.365,4.146,3.776,3.238,10.577,11.314,7.617,0,5,0,0,0,5
2020,4,29,5,12,0,0,0,12.061,20.217,42.086,8.946,8.417,10.286,24.486,16.17,13.645,10.841,26.381,16.022,13.691,0,60,0,0,0,0
2020,4,30,0,0,0,0,0,24.804,33.335,64.9,11.566,10.801,13.137,6.002,4.987,5.229,4.129,12.865,9.753,6.704,0,0,0,0,2.7,5
2020,5,1,0,4.3,0,12,0,8.316,15.432,25.286,7.253,5.661,3.011,1.957,1.294,1.331,0.514,2.248,1.08,4.618,0,0,0,0,0,0
2020,5,2,0,0,0,0,0,10.006,10.85,27.181,11.238,6.79,6.15,9.361,4.323,3.43,5.319,17.622,10.914,12.946,0,0,0,0,0,0
2020,5,3,0,0,0,0,0,75.3,2.349,10.213,8.711,6.866,6.891,18.552,5.133,4.39,4.248,11.171,6.621,6.768,0,0,0,0,0,0
2020,5,4,0,0,0,0,0,19.259,4.624,8.805,7.028,6.844,7.205,37.433,7.014,6.446,5.621,12.207,7.5,1.274,0,0,0,0,0,0
2020,5,5,0,30.9,0,40,0,19.844,1.829,6.35,4.901,3.59,3.631,7.437,3.435,3.278,3.038,8.901,5.601,0,0,0,0,0,0,0.039
2020,5,6,1.9,37,48.8,23.7,60,16.018,8.28,5.231,4.355,3.374,4.24,4.927,3.405,2.336,2.395,7.775,5.706,0,0,0,0,0,0,29.127
2020,5,7,0,0,0,40,0,11.145,11.854,7.426,8.363,5.233,8.458,7.136,5.947,4.974,4.786,11.631,7.158,0.125,0,0,0,0,0,1.556
2020,5,8,0,0,0,40,1.1,8.574,12.203,24.01,10.44,3.898,3.472,1.488,1.398,1.331,0.541,1.636,1.099,0.237,0,0,0,0,0,34.198
2020,5,9,0,0,0,0,0,6.547,0.515,3.166,10.794,22.511,7.079,23.446,6.977,6.91,3.986,12.722,8.905,0.309,0,0,0,0,0,37.255
2020,5,10,0,0,0,0,0,4.423,0.244,2.205,7.006,10.639,4.286,21.668,4.8,5.078,3.821,9.524,8.422,0.355,0,0,0,0,0,55.759
2020,5,11,0,0,0,0,0,8.543,8.445,8.541,6.693,22.339,4.915,21.665,6.731,4.646,4.437,14.128,9.424,2.073,0,0,0,0,0,56.191
2020,5,12,0,0,0,0,0,8.116,9.612,7.38,4.35,3.165,3.068,2.881,2.036,1.635,1.531,5.638,3.025,1.153,0.3,0,0.5,0,0,0
2020,5,13,0,0,0,0,0,5.437,7.718,8.326,3.728,3.823,3.879,3.921,1.869,1.683,0.51,1.646,2.178,2.166,0,0,27.505,0,0,0
2020,5,14,0,0,0,0,0,9.294,11.332,7.287,6.53,4.023,4.001,4.596,1.793,2.462,3.795,13.805,9.657,3.401,0,0,43.425,0,0,0
2020,5,15,0,0,0,0,0,7.279,9.297,8.265,6.252,4.563,4.394,12.297,4.669,5.03,4.61,13.914,9.644,3.882,0,0,31.162,0,0,0
2020,5,16,0,0,0,0,0,6.428,8.291,5.748,2.84,2.766,2.752,1.701,1.362,1.266,1.978,1.855,2.194,7.017,11,10,9.336,4.5,9.707,9.756
2020,5,17,0,0,0,8.6,20.4,6.189,4.682,3.4,2.856,2.737,2.782,1.768,1.619,1.674,2.143,4.938,3.554,9.328,20,21,9.802,0,9.591,9.73
2020,5,18,0,0,17.9,5.6,36.6,14.949,16.087,6.82,3.71,3.449,3.12,4.21,3.271,3.379,5.254,13.065,7.678,13.795,0,40,13.486,0,27.991,6.982
2020,5,19,0,0,0,40,0,11.454,12.69,4.765,5.259,3.832,3.772,2.785,1.688,1.414,2.252,2.851,1.277,6.177,0,7,5.238,0,33.006,5.034
2020,5,20,0,0,0,30.5,0,11.427,9.395,8.552,3.838,3.431,3.431,5.594,4.565,4.819,8.022,12.301,8.725,24.77,0,11.2,7.055,0,22.01,10.029
2020,5,21,0,0,0,27,0,10.614,11.657,6.144,3.682,3.13,3.105,4.147,4.677,4.536,9.658,22.542,14.87,18.281,0,0,10.135,0,26.277,14.43
2020,5,22,0,0,0,40,0,8.514,9.238,7.537,7.397,6.701,3.99,8.462,4.581,4.854,10.06,21.001,20.275,23.011,0,11,3.87,0,5,40
2020,5,23,0,0,0,33.3,0,13.558,10.541,12.659,15.847,17.076,4.871,9.462,5.75,4.758,11.528,21.801,17.851,26.927,0,0,17.715,0,30,0
2020,5,24,0,0,0,19.2,14.4,12.393,11.346,9.616,5.834,4.041,3.465,3.387,2.109,1.762,18.545,19.846,19.426,34.573,10.393,0,28.108,26,28,0
2020,5,25,0,5,0,40,0,41.9,19.098,4.096,2.893,23.37,4.493,5.392,7.733,1.944,2.58,27,24.495,23.928,7.727,0,21.525,0,84,0
2020,5,26,0,0,0,0,0,10.447,9.866,5.8,13.892,27.013,4.001,2.008,2.674,2.497,2.409,20.38,9.755,18.323,8.269,0,20.297,0,33,0
2020,5,27,8.1,0,0,0,0,6.79,11.983,10.441,4.559,4.501,3.707,3.966,4.751,5.121,5.806,27.822,17.145,27.769,7.534,0,16.218,0,40,0
2020,5,28,0,0,0,0,0,7.906,9.757,6.027,2.951,3.398,3.279,2.924,3.55,3.885,3.933,20.31,13.085,16.102,6.499,0,15.646,0,40,0
2020,5,29,0,0,0,0,0,5.26,8.924,6.642,41.951,24.373,16.076,15.599,5.021,3.995,4.48,23.19,15.675,12.671,7.08,0,15.912,0,40,0
2020,5,30,0,0,0,0,1.173,7.304,11.305,6.589,23.462,4.383,21.283,23.555,5.269,5.102,5.767,12.893,9.142,17.855,7.094,0,6.627,0,40,0
2020,5,31,0,0,0,0,0.384,3.787,8.318,4.874,45.426,4.285,22.102,24.503,4.483,4.353,6.405,12.937,8.658,10.797,5.925,0,8.107,0,40,0
2020,6,1,0,0,0,0,0.793,5.674,0.707,4.864,24.253,4.349,5.447,4.766,4.181,3.952,4.546,10.442,6.538,3.528,1.473,0,11.376,0,35,0
2020,6,2,0,0,0,0,4.703,6.085,5.73,5.257,3.14,2.738,2.833,1.511,1.538,1.612,1.671,2.388,1.451,1.817,2.055,0,15.785,0,40,0
2020,6,3,0,0,0,0,1.578,7.017,9.263,20.346,27.198,23.18,18.209,8.606,2.933,2.976,3.172,14.35,5.996,10.764,7.103,0,30.689,0,40,0
2020,6,4,0,0,0,0,3.525,7.526,8.319,5.13,3.062,2.749,2.873,1.409,1.427,2.265,2.351,6.729,7.144,17.375,8.468,0,9.046,0,40,0
2020,6,5,0,0,0,0,5.578,6.025,7.208,5.261,3.49,6.196,4.81,18.693,4.852,3.451,6.101,12.546,7.401,21.285,6.557,5,13.737,0,40,0
2020,6,6,0,0,0,0,2.972,7.806,11.103,5.619,3.412,2.983,2.988,1.949,1.753,1.95,1.762,5.559,6.485,1.996,2.323,0,12.222,0,40,0
2020,6,7,0,0,0,0,5.235,9.862,1.653,8.057,5.479,32.158,3.323,13.454,5.228,4,4.794,9.526,8.042,16.496,5.691,0,14.758,0,40,0
2020,6,8,0,0,0,0,2.625,5.633,10.52,5.915,3.283,2.716,2.964,1.383,1.287,1.287,1.42,3.39,1.38,3.977,3.237,0,2.419,0,5,0
2020,6,9,17.8,0,0,0,0.087,2.481,5.137,5.471,2.607,1.87,2.297,1.333,1.386,1.4,5.947,9.66,5.173,2.671,3.833,0,10.804,0,40,0
2020,6,10,5.8,0,0,0,0,2.717,8.815,10.722,5.64,3.845,3.43,6.186,5.08,4.793,4.832,4.656,6.184,3.024,4.841,0,18.043,0,40,0
2020,6,11,50,0,0,0,1.458,6.765,11.249,3.509,3.703,17.075,13.741,15.616,6.429,4.398,4.007,14.796,9.591,19.234,11.708,0,21.792,0,40,0
2020,6,12,0,0,0,0,0,6.424,10.079,5.462,2.651,2.684,3.122,1.537,1.439,1.476,2.147,3.887,1.935,7.16,10.177,0,15.374,0,40,0
2020,6,13,0,0,0,0,0,5.705,11.046,4.233,3.678,10.192,6.437,9.724,4.189,3.613,2.566,5.827,3.914,2.355,2.308,0,2.494,0,5,0
2020,6,14,0,12,0,0,5.6,5.82,12.095,5.951,3.721,3.144,2.92,1.363,1.29,1.238,1.245,1.604,0.96,2.331,4.154,0,8.367,0,13,0
2020,6,15,0,9,0,0,0,6.43,6.622,5.964,3.211,2.692,2.853,1.291,1.296,1.523,1.937,3.21,5.25,8.987,14.983,0,24.329,0,0,0
2020,6,16,0,0,0,0,0,7.442,9.096,12.102,10.117,12.364,4.107,2.1,2.181,1.276,1.346,14.885,8.479,19.959,13.084,30.3,30.281,0,53.1,0
2020,6,17,0,0,0,0,0,5.247,8.425,2.331,4.052,16.69,17.139,3.762,3.294,3.589,2.93,7.541,4,5.935,5.886,49,5.176,0,0,0
2020,6,18,0,0,0,0,0,4.582,1.024,2.417,3.963,4.336,31.864,5.631,6.269,4.387,4.199,13.153,8.181,17.148,15.532,60,19.82,0,0,0
