"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2020,1,21,26.416,33.303,0,13.693,6.09,20.7,35.513,35,48,0,35.823,54.061,11.09,46.821,0,35,0,42.83,19.01,0,37.171,36.171,15,0
2020,1,22,33.345,64,15,24.808,15,20.7,0,16.926,7.285,0,31.553,62,0,41.76,17.8,30.6,0,20.7,14.69,27.377,0,20,20.7,15
2020,1,23,30.496,35,15,16.415,13.945,0,0,8.629,0,0,32.457,52,0,37.06,25.412,15,20.284,36,14.467,0,0,15,10,17.31
2020,1,24,22.696,30,15,18.235,15,40.7,32.685,35,0,0,32.001,55,0,36.506,21.782,15,15.235,0,0,20,12.931,3.464,35,21.315
2020,1,25,29.984,14,35,1.297,21.322,16.448,9.394,30,0,0,26.138,46.322,0,27.125,20.586,15,15,9.978,0,0,7.041,0,49.133,45
2020,1,26,30,0,18,5.845,7.188,15.533,28.642,30,0,0,35,53.642,13.337,35,15,15,35,44.711,13.137,0,0,0,50,45
2020,1,27,23,0,15,9.454,0,11.632,6.77,0,0,0,35,45,0,35,0,15,15,17.914,0,10.215,0,0,15,36.53
2020,1,28,15,0,15,4.998,0,2.797,0,30,0,0,35,45,15,26.476,0,41,34.749,0.623,16.732,31.23,0,0,15,30
2020,1,29,15,0,15,5.021,2.019,0.597,0,0,0,0,35,0,15,49,0,50,0,0,0,0,0,0,0,0
2020,1,30,15,0,15,6.52,7.154,8.615,0,0,0,0,35,0,15,0,3.735,35,20.721,20.7,53.025,24.723,33.567,20,31.269,24.003
2020,1,31,50.7,0,32.104,15.78,30,0,8.722,0,30,35.246,25.51,23.248,15,14.566,0,20.7,20.7,15.479,20.7,17.578,20,20,20,28.73
2020,2,1,30,0,18.789,14.846,15,0,7.434,15,27.45,17.486,0,0,14.53,7,0,0,0,1.883,0,56.31,35,19.857,0,22.611
2020,2,2,39,30,23.625,15.235,27.368,0,50,15,0,21.638,0,0,0,16,15,27.348,20.7,20.7,11.152,44.7,16.339,39.678,20.7,20
2020,2,3,30,15,21.929,10.697,28.484,0,20.7,0,15,17.364,0,20,40.695,15,35.7,15,20.7,19.008,9.987,28.911,2.635,0,0,6.007
2020,2,4,15,15,11.633,6.634,17.61,0,20.7,0,5,20.012,0,20,32.192,0,15,17.041,17.333,10.963,0,20.7,0,20.7,0,0
2020,2,5,15,15,21.208,0,28.936,20.7,15,19.233,20,18.237,0,1.76,30,0,21.756,15,12.6,20.7,46,41.006,0,0,5.272,0
2020,2,6,15,17.163,19.787,0,32.018,20.7,0,50.034,28.346,18.12,20,0,41,0,27.922,0,20.7,0,36,0,0,0,2.638,17.638
2020,2,7,15,27.445,29.919,0,39,35,55.7,51,33.622,22.463,20,1.638,30,24.367,21.664,35,55.408,20.7,44.7,20.7,18.607,38.974,20,20.7
2020,2,8,20.7,20.7,20.7,40.7,20.7,20.7,39.031,38.333,15,26.017,17,9.307,22.599,27.712,20.7,20.7,2.185,16.7,20.7,18.798,20.7,17.3,0,0
2020,2,9,0,0,0,20.7,10.3,20.7,20.7,20.3,0,19.297,13,0,16.737,30.784,13.3,20.7,0,0,40,40,20.7,18.3,0,13.947
2020,2,10,20,0,0,40,0,0,20.7,20,0,26.301,20,0,27.178,43.042,0,13.871,19.197,0,7.493,0,10.009,0,0,8.588
2020,2,11,0,0,0,20.7,9.592,9.044,28.766,15,0,29.991,0,0,15.816,28.799,18,13.323,0,20.7,49,16.597,21.14,5.148,24.778,15.39
2020,2,12,0,0,0,20.7,13.441,5.148,21.9,0,0,40.848,0,0,19.599,27,15.505,13.073,0,20.7,0,19.067,15.768,6,17.984,10.424
2020,2,13,0,0,0,0,10.3,0,20.7,0,0,23.806,0,0,18.46,15,19.43,15.934,20.7,20.7,20.3,20.7,16.377,20.7,20.7,10.986
2020,2,14,0,6.845,13.927,0,19.697,0,20.7,0.581,0,35.7,0,35.7,32.216,15,25.353,19.587,0,20.7,20.7,19.108,20.7,16.26,20.7,14.972
2020,2,15,0,15.75,16.914,0,22.287,0,20.7,0,0,15,0,30.321,25.301,30,22.322,16.159,8.296,19.3,16.6,20.7,20,20.7,20.7,6.243
2020,2,16,11.745,21.334,15.304,14.472,35.7,0,20.7,0,9.266,0,3.917,29.266,12.159,21,17.714,19.928,0,0,38.53,20.7,20.7,20.7,20.7,0
2020,2,17,20.7,12.173,14.896,20.7,20.7,18.868,21.123,8.673,19.695,12.7,0,12.7,10.024,15,29.8,48.123,0,12.455,12.455,32.396,32.396,32.396,32.396,0
2020,2,18,12.7,9.674,18.079,8.079,0,25.042,12.7,19.695,0,0,0,0,11.605,0,30,54.291,22.126,12.7,36,0,10.443,10.68,0,37.741
2020,2,19,15,0,7.741,0,0,0,14.943,7.741,0,0,7.741,0,11.726,0,30,48.389,37.741,0,7.221,3.985,0.143,10.459,5.975,15
2020,2,20,15,11.26,15,21.039,0,15,0,15,0,0,9,0,15.195,0,30,41.005,6.987,0,14.155,0,1.394,28.217,0,15
2020,2,21,15,11.202,31.683,15,0,20.7,20.7,19.727,7.266,15,15,22.813,15,0,15,0,0,14.333,24.088,20.7,20.7,20.7,0,20.7
2020,2,22,40.7,0,20,13.333,19.165,20.7,31.016,35,8,15,15,18.621,25,0,20.896,30,15,32.7,5.887,0,0.242,11.768,21.466,8.794
2020,2,23,18.157,11.768,20,22.094,0,23,23.094,35,17.299,0,7.913,25.631,33.794,59.77,20,13.3,15,41.183,35,0,23.757,0,32.212,30
2020,2,24,8.806,30,0,24.094,0,15,10.585,15,21.751,0,17.051,32.135,20,44.939,20,0.3,35,20.7,0,20,1,0,19.556,11.77
2020,2,25,25.416,30,19.273,30,15.582,34.03,34.03,25.582,35,0,15.652,34.516,20,53.499,0,0,35,35,0,41.066,49.03,0,24.744,0
2020,2,26,15.14,0,25.747,37.747,14.03,23.747,34.03,20,52.033,34.706,30,18.281,17,37.983,0,35,38.528,20.7,13.073,18.215,15,0,35.278,0
2020,2,27,23.31,0,0,33.723,0,50,15,20,27.396,16.172,0,29.946,0,45,15.469,21.89,8.588,1.496,0,0.6,0,0,2.957,0
2020,2,28,13.445,0,2.957,17.957,0,2.957,15,0,7.9,17.727,15,17.101,22.957,30,0,17.957,0,2.9,0,0,0,2.9,0,0
2020,2,29,0,0,0,5.284,0,10.981,30,15,17.098,17.309,0,9.564,0,13.5,0,0,15,0,0,0,0,9.524,35,35
2020,3,1,15,15.733,7.39,23.882,15,0,2.065,25.741,14.296,35,0,22.641,34.711,35,50,35,15,37.471,47.337,46,31.425,0,0,15
2020,3,2,15,16,0,35,28.315,31.978,15,0,5.189,34.433,0,54.433,50,35,0,35,15,19.486,9.837,7.046,0,0,0,35.7
2020,3,3,15,30,20.7,35,30,31.156,47.156,25.156,22.101,35.7,0,0,45,0,0,35,39.156,6.412,0,10.888,40.7,0,0,0
2020,3,4,27,15,23.689,35,31.165,30.888,34.165,20.7,45,23.252,40.098,20.7,20,31.405,8.417,40.7,34.131,20.7,32.7,20.7,15,12.265,0,43.766
2020,3,5,15,15,19.465,18.973,30,53.99,42.153,20.7,45,15,30.906,35.447,20,47.896,12.066,40.7,24.508,19.454,30.52,42,20.7,0,38,23.112
2020,3,6,15,0,0,15,15,0,15,20.7,25.969,30.881,53.3,0,20,31.702,0,20.7,32,20.7,25.7,12,0,20.7,0,20.7
2020,3,7,20,0,0,15,45,50.7,45,7.174,16.876,30,35.7,0,0,25.391,0,23.39,15,20.7,32.7,9.816,1.904,23.732,3.911,64
2020,3,8,35,50,15,50,45,55.048,0,13.712,21.499,34.89,0,0,0,49.252,17.766,35,31.39,35,42.305,24,40.992,15,15,56
2020,3,9,28.796,43.796,15,41.229,30,40.305,55.7,50.264,40.7,50.695,41.305,38.943,32.932,40.7,41.16,20.7,20.7,20.3,20.7,20.7,20.7,20.7,18.43,15
2020,3,10,20,35,15,20.7,20.7,24.586,55.7,55.7,26.074,70.7,35.7,40.7,63.36,40.7,30,35,41.262,12.593,32.493,0,40.7,35.7,35,30
2020,3,11,20,15,15,20.7,20.7,0,35.7,0,0,33.75,0,15.66,1.694,30.823,40.7,22.633,35,11.832,56.7,38.703,18.011,30.41,20.078,33.39
2020,3,12,15,17.622,21.39,15.41,30.41,6.075,30.41,4.926,0,45,0,15.41,0,0,35.41,50,0,10.438,20.7,0,20.7,15,25.646,32.762
2020,3,13,0,20,4.69,20,31.503,20.7,20.7,35.7,40.7,27.791,42,15,40.7,40.7,20.7,25.107,20.7,0,45,20.3,0,0,0,20.895
2020,3,14,0,0,0,0,27.702,0,35.7,15,40.7,15,25.686,15,15,24.845,15,20.7,20.7,0,23.585,36.343,9.198,12,20.7,13.928
2020,3,15,0,0,0,0,40.7,12.417,32,45,0,30,0,28.206,0,0,15,10.3,20.7,7.227,19.752,33.985,3.6,19.31,20.3,10.866
2020,3,16,0,0,0,0,20.7,0,1.94,15,16.667,30,20.143,0,0,0,0,0,19,11.875,28.558,6.805,20.7,14.571,30,20.7
2020,3,17,8.123,16.945,0,0,30,29.593,0,45,24.493,15,22.714,0,0,36.658,40.558,0,20.7,14.034,41.694,11.585,44.7,0,20.3,19.346
2020,3,18,15.097,20.7,34.418,0,36.139,20.7,19.515,45,29.877,15,36.377,0,0,36.769,42.199,0,40.7,17.446,19.3,20.7,0,11.336,35.261,19.561
2020,3,19,20.583,35.7,38.554,45,39.176,50.7,45.964,45,34.467,15,35.762,27.079,43.975,41.864,34.499,61.275,16.3,5.393,20.7,20.7,20.7,46.3,11.406,0
2020,3,20,19.565,24.28,13.972,23.3,31.686,0,0,15,25.066,42.3,35.7,35.7,12.495,20.7,20.333,40.7,20.7,13.16,42,34.9,32.349,18.91,20.7,20.7
2020,3,21,24.484,35,43.014,40.7,0,12.333,15,28,24.917,31.9,16.661,54.6,30,56.3,7.829,12.222,13.6,10.474,7.6,0,0,0,20.7,0
2020,3,22,20.7,0,20.7,40.7,0,15.333,15,15,26.615,35.7,27.152,35.7,20,30,21.044,25.406,0,0,20.7,26.3,20.7,0,6.677,20.7
2020,3,23,20.7,23.377,17.377,40,0,15.599,15,0,21.244,35.7,23.731,35.7,15,30,18.408,28.665,0,0,31.635,26.908,20.7,0,20.7,15
2020,3,24,9,30,3.272,40.7,0,19.456,15,0,15.642,15,14.588,15,13,30,12.293,20.242,0,0,7.505,31.939,1.333,20.7,35.7,15
2020,3,25,14,45,20,64,0,35.7,28,15,21.314,15,22.951,30,15,0,15.413,24.594,15,20.7,44,24.645,30.155,32,0,30
2020,3,26,13,45,20,0,0,9.824,15,15,28.169,15,32.58,30,22.254,22.254,16,30.254,28.105,8.47,20.917,0,8.47,15,0,30
2020,3,27,0,45,30,0,0,0,15,15,26.021,0,26.384,27.991,0,0,15,15.478,17.399,0,35.995,20.189,27.322,0,0.802,20.7
2020,3,28,0,15,15,12.25,0,8.323,10,6,21.296,15,30.82,28.936,0,0,15,15,15,0,0,8.6,18.3,2.061,0,0
2020,3,29,17.159,0,0,0,0,0,0,15,13.178,0,7.468,0,0,0,30,0,0,0,38.251,22.781,4.211,12.681,10.427,0
2020,3,30,14.956,0,14.56,0,0,15.827,8.713,30,20.7,12.983,0,0,18.467,0,0,0,0,0,10.352,20.7,8.538,0,18.097,0
2020,3,31,32.98,15,17.808,0,10.781,21.573,10.276,30,20.7,23.098,0,15,23.266,35,0,0,20.7,17.98,23.581,7.965,0,0,17,8.634
2020,4,1,18.038,0,14.666,11.192,20.365,20.365,14.466,30.692,8.302,25.501,16.193,35.365,35.44,34.695,12.302,41.365,40.365,0,0,20.365,34.602,0,6.861,7.693
2020,4,2,15,15,30.809,30.825,30,38.194,19.032,0,13.302,21.628,10.288,30,21.934,28.911,20.8,30,0,15.6,32.008,31.698,20.7,26.343,20.7,0
2020,4,3,0,15,28.023,28.861,30,30,23.713,30.763,20.7,27.314,14.729,15,27.623,26.59,15,39.75,0,0,40.887,43,0,16.866,20.553,18.3
2020,4,4,20.7,16.99,31.933,16.401,32.813,15.743,28.743,24.317,44.952,20.7,35,35.7,32.168,25.744,30,30.348,0,20,32.209,16.376,28.399,20.7,15,20
2020,4,5,20.7,15,29.298,2.381,29.359,0,15,30,0,10,0,15,20.591,25.748,4,33,22.285,0,47,20.7,0,30,15,14.185
2020,4,6,0,15,26.042,0,28.208,4.037,0,30,45.284,32.932,20.7,0,32.503,35.7,20.7,20.7,0,0,40.7,20.7,20,3.822,15,0
2020,4,7,15,15,33.096,23.925,28,20,7.129,0,2.636,0,9.337,0,20.7,0,20.7,20.7,0,15.097,42.332,50,14.018,0,0,0
2020,4,8,9.715,0,13.213,0,10.718,20.7,0,34.018,24.339,39.219,20.7,17.339,20.7,33.3,35.7,35.7,19.454,14.393,20.7,0,10.724,20.7,0,15
2020,4,9,30,30,34.813,8.188,7.081,31,30,35.656,30,25.111,0,0,15,2.277,15,45,15,20.7,16.599,27.535,8.882,0,20,0
2020,4,10,0,12.479,22.652,0,15.258,17.605,0,23.659,30,21.894,15,29.237,32.941,15.807,20.7,30,0,20.7,32.829,39.792,16.529,4.425,35.191,24.983
2020,4,11,15,37,48.058,15,28.176,36.628,29,29.641,30,33.41,26,5.052,28.389,20,0,0,15,55.7,12,0.717,13.042,51.225,15,47.091
2020,4,12,38,38,48,30,35.7,41.263,0,30.927,0,32.456,19,35.937,28.412,20,23.263,27.56,31.327,20.7,0,42,10.254,0,21.67,25.468
2020,4,13,15,30,32,15,20.7,20.7,27.977,40.7,28.658,42.838,50,60.324,35,53.27,20.7,35.789,16.274,0,31.842,29.331,0,0,22.374,18.836
2020,4,14,15,26.515,24,15,20.7,20.7,25.979,40.7,24.999,40.735,50,50.107,20,38.511,20.7,26.705,18.272,11.274,18.806,24,0,15,29.832,36.469
2020,4,15,24.3,55.193,0,30,34,20.7,24.454,40.7,26.294,32.707,48,49.178,19.535,45.632,35,44.216,38.3,0,20.7,0,13.043,15,39.415,41.314
2020,4,16,0,63,0.194,30,35.7,11.715,22.417,0,27.034,37.234,39.415,48.526,15,39.242,35,55.7,20.3,0,32.455,20.7,22.157,20.7,20.7,20.7
2020,4,17,39.599,39.599,33.442,15,20,19.599,62.415,15,28.706,50.433,52.977,15.562,15,54.079,45,50,19.599,45.971,34.077,19.599,37.097,45,20.856,15
2020,4,18,48,19.599,34.536,30,22.27,18.507,49.415,13.415,26.129,41.662,64.599,45,15,54.004,46.27,39,43.854,54.599,25.992,43.482,24.559,25.315,0,15
2020,4,19,30,0,20.653,30,0,41.1,0,30.715,25.9,37.029,45,30,15,33.97,22.266,48.568,37.331,20.7,20.7,33.628,40,20.064,16.054,20.7
2020,4,20,40.7,41.309,34.847,34.637,59.477,0.889,43.125,23.378,16.4,36.228,45,30,0,48.583,42.038,46,54.477,20.7,0,24,3.738,15,15,32.877
2020,4,21,0,29.869,23.271,15,0,0,33.125,0,15,25.997,30,30,19.253,29.843,30.422,0,20.7,0,32.795,47,0,15,30,30
2020,4,22,0,37.155,27.688,15,30,0,32.058,0,15,24.655,30,30,19.603,31.79,26.857,0,16.754,0,11.755,21.798,0,0,29.968,30
2020,4,23,20.7,36.546,27.688,15,30,0,29.673,0,15,30.422,30,30,0,31.702,28.326,0,20.7,19.769,20.3,20.3,0,45,30,30
2020,4,24,0,34.125,22.05,15,30,0,29.448,0,15,27.611,30,30,30,37.256,33.515,0,15,0,0,0,0,19.258,21,14.192
2020,4,25,0,27.562,19.385,15,13.927,0,26.369,0,15,35,30,30,30,46.6,35,0,15,3.359,0,2.283,0,3.294,3.294,0
2020,4,26,3.294,14.523,26.252,27.295,20,46.175,37.199,0,0,35,0,0,0,38,30,65,62.545,8.295,35,8.464,61,45,15,35
2020,4,27,20,8.584,18.359,15,30,41.171,36.105,0,55.059,42,23.359,34.533,33.584,38.359,27.016,21.961,13.481,20.7,0,46,20.7,20.7,0,35
2020,4,28,20,0,0,15,15,27.531,22.697,0,41.818,18.716,40.7,27.632,17.716,48,35,15,6.712,20.7,30.988,0.485,6.546,0,0,15
2020,4,29,14.983,12.714,0,15,0,20.478,19.737,20.7,37,35.7,40.7,35,20.7,28.6,24.983,19.56,40.7,20.7,20.3,28.898,0,34.776,0,0
2020,4,30,0,27.773,0,15,0,23.345,28.117,20.7,20.7,20.7,40.7,35,20.7,35,20,15,40.7,20.7,0,0,19.362,0,0,0
2020,5,1,0,13.101,0,0,0,14.427,18.366,14.28,4.6,15,15,29,0,19.417,24,15,20.7,20.7,20.7,15.808,11.309,0,19.812,0
2020,5,2,0,11.759,0,0,0,15.718,16.162,22.077,13.3,13.9,0,0,0,18.417,30,0,20,20.303,34.291,14.554,22.554,0,35,45
2020,5,3,15,35.7,0,3.617,0,35,30.762,19.274,0,0,0,32.727,44.588,30,30.869,35.7,20.7,20.3,20.3,30.23,20.3,20.7,20.7,20.7
2020,5,4,20.7,20.7,20,14.565,30.085,35,30.704,21.486,29.774,40.732,25.166,30.2,45.184,30,39.418,35.7,45.943,0,20.3,0,14.551,0,15,15
2020,5,5,20.7,20.7,20,24.787,41.318,34.406,31.143,46,30.333,0,19.333,14.355,29.744,20.7,20.3,0,20.082,20.6,36.797,40.377,20.3,0.6,0,0.08
2020,5,6,0,17.374,0,16.618,27.222,15,22.847,20,24.014,30,22.304,0,33.235,15,20.7,35,20.7,20.3,20.3,20.3,20,15,15,9.29
2020,5,7,0,31.773,2.623,22.158,33.504,15,25.659,20,33.182,30,28.174,0,36.87,22.467,20.7,16.623,0,0,12.047,55.105,16.243,12.126,0,0
2020,5,8,0,22.404,0,15.926,20.416,15,19.386,20,22.575,20.505,19.174,0,30.12,30,20.7,15,0,0,20.3,22.486,0,20.7,20.7,11.187
2020,5,9,30.351,42.538,20,20.371,40.237,30,0,20,29.774,45.682,23.667,30,23.685,35.7,38.885,27.091,40.7,40.7,7.157,20.7,18.89,50,21.687,45
2020,5,10,45,40.22,20,18.89,37.258,30,0,0,25.161,9.639,20.667,30,13.368,33.89,41.704,30,38.89,20,0,0,0,15,1.3,15
2020,5,11,15,46,37.222,30,39.002,30.575,30,38.23,33.704,32.221,27.391,35.787,53.112,20.7,40.7,30.899,19.17,20.3,20.3,34.303,20.3,15,0,15
2020,5,12,15,15,0,15,38.393,26.074,30,30.693,24.722,21.162,21.13,24.462,25.463,0,13.381,20.7,15.656,20.3,22.585,1.608,15.248,0,0,15
2020,5,13,15,15,0,15,19.501,16.412,30,22.397,19.237,19.308,22.304,23.911,27.984,0,0,20.3,19.869,20.3,20.3,20.3,20.3,0,0,15
2020,5,14,15,15,0,30,37.783,25.19,0,30.333,27.852,23.667,23.087,20.174,27.08,0,20.3,20.3,31.694,20.3,20.3,24.281,0,20.7,20,15
2020,5,15,45,45,0,0,39.002,29.249,0,30.727,29.761,27.345,29.7,23.696,32.889,35.547,20.3,0.189,35.842,40.6,41.4,44.3,20.3,27.4,0,20.7
2020,5,16,9.071,15.972,0.6,12.799,21.329,21.599,20.7,22.375,26.549,23.944,20.236,19.533,26.564,23.53,20.7,0,0,21.6,12.3,20.3,20.7,14.778,0,15
2020,5,17,5.547,10.248,0,10.656,20.111,18.267,0,21.881,21.127,20.35,19.957,23.519,24.303,23.53,20.7,0,20.7,20.7,20.7,20.3,20.533,14.682,0,15
2020,5,18,5.048,11.588,0,14.818,27.423,28.278,0,30.825,30.111,23.904,15,18.525,17.891,20.7,20.7,0,31.307,26.6,58,59,16.655,17.11,0,4
2020,5,19,6.991,17.372,0,19.216,34.736,34.701,0,31.894,31.416,26.882,12,27.245,23.155,20.3,13.633,19.512,31.297,20.3,31.7,41.4,20.7,16.104,0,0
2020,5,20,7.379,14.524,0,14.909,23.767,25.693,0,29.503,30.28,28.266,20.571,20.7,7.665,17.6,35.171,20.7,63.3,53,44.435,44.435,35.262,12.37,0,0
2020,5,21,5.955,14.171,5.079,15.922,39.688,33.5,5.079,28.991,27.116,20.196,25.681,0,16.9,0,0,20.3,20.3,20.3,25.501,6.594,0,0,0,22.364
2020,5,22,9.8,15.218,0,18.905,47.389,41.024,0,37.008,36.289,18.907,20.6,0,20.3,8.013,20.3,20.7,20.805,35.252,57,55,14.447,0,0,10.8
2020,5,23,9.253,15.231,9.105,14.996,40.7,37.532,22.815,33.593,35.005,12.864,18.537,14.447,20.7,14.447,20.7,20.3,20.3,20.3,21.6,49.739,20.7,0,0,8.4
2020,5,24,6.143,5.286,0,4.79,20.7,27.569,0,24.052,19.419,8.216,0,19.338,22.3,19.338,20.7,20.3,32.274,20.7,35.3,20.7,15.6,0,0,8.812
2020,5,25,5.468,5.518,0,7.287,14.3,20.7,0,18.747,20.352,13.209,20.705,35.7,0,22,0,1.081,20.7,18.527,20.7,18.359,0,0,0,10.342
2020,5,26,12.192,8.741,0,8.741,0,0,0,17.305,20.653,0,12.823,0,5.907,20.7,11.365,0,1.9,28.6,10.565,32.587,20.3,10.421,0,6.537
2020,5,27,6.5,5.178,4.969,4.143,0,0,0,19.093,31.753,15,18.926,27.106,0,0,16.539,36.608,39.137,0,55.078,0,15.857,20.3,0,10.389
2020,5,28,11,7.919,8.768,7.798,0,0,0,16.365,31,15,19.991,20.571,32.893,0,13.954,40.194,41.4,59.3,65,0,18.349,20.7,24.6,12.044
2020,5,29,13.875,10.843,11.956,10.034,0,0,0,25.12,30,15,26.706,21.513,39.717,20.7,20.7,33.875,19.404,26.6,49.626,60.326,40.3,15.575,20.3,20.7
2020,5,30,37.514,17.919,15.874,17.079,19.3,20.7,0,20.7,13.038,0,19.503,31.9,35.7,24.3,68.214,44.3,40.7,25.628,20.7,11.909,17.77,4.626,0,0
2020,5,31,20,0,8.295,14.424,20,0,0,0,0,0,0,15,15,0,50,35,34.21,20.7,14.865,38.175,34.444,13.359,35.7,0
2020,6,1,40.7,20.7,13.755,15.401,0,56,0,17.057,0,0,0,31,20,30.8,18.857,20.7,0,19,10.549,20.3,14.667,11.5,20,0
2020,6,2,15.3,5.3,6.971,0,15.441,9.3,31.42,10,13,29.3,0,0,20,20,20.3,0,0,44.128,36.144,44.862,22.371,20.13,32.128,37.647
2020,6,3,35.7,26.428,14.961,0,34.845,26.428,0,25.066,57,42.3,15,0,0,9.3,14.177,20.826,30.6,39.518,12.75,33.984,13.159,20.641,41.4,31
2020,6,4,35.7,0,13.638,0,34.845,15,15,40.7,17.5,0,0,21.761,0,20.7,13.315,18,20.3,32.3,58,0,15.2,0,41.4,0
2020,6,5,35.7,15.806,11.111,0,23.3,10.77,0,40.7,0,0,0,17.753,0,20.7,20.3,12.479,20.3,39.088,32.7,42.939,11.9,21.429,16.125,21.464
2020,6,6,35.7,17.934,12.929,0,35.365,17.793,14.252,40.7,17.807,0,0,17.736,0,12.333,0,20.7,22.445,59.971,49.102,41.4,20.7,23.155,0,14.059
2020,6,7,23.848,19.015,14.95,15,37.3,25.778,18.361,40.706,31.31,12.025,0,26.499,20,20.7,0,15.1,0,0,0,0,22.562,0,42,14.531
2020,6,8,20.7,25.442,17.056,16.466,37.562,27.005,19.924,1.862,20.064,20.777,41.935,1.862,1.862,26.847,0,32.6,43.404,63.447,62,42.754,36.7,0,9.02,9.628
2020,6,9,0,9.585,5.434,8,3.34,18.091,14.03,3.34,16.929,21.946,38.109,0,0,21.365,12.135,34.097,38.551,28.6,0,0,13.505,0,20.3,8.131
2020,6,10,0,13.126,4.072,8.039,0,18.096,15.287,10.749,16.104,19.904,0,0,14.673,20.3,0,20.3,16.506,19.375,20.3,20.3,20.7,0,20.7,7.402
2020,6,11,0,0,0,8.066,0,22.237,16.28,5.827,20.696,12.862,50.7,0,0.226,15,20,22.9,20.7,20.7,21.792,27.905,29.6,0,39.926,8.318
2020,6,12,30,0,11.861,8.515,15,25.531,18.366,16.768,22.393,23.875,8.304,18.625,26.763,0,20.7,20.7,34.325,26.6,55,55,20.7,41,20,19.114
2020,6,13,0,0,13.362,10.638,15,28.958,11.806,15.212,34.486,11.664,12.451,22.451,37.317,0,32.3,20.7,31.5,41,50,41.4,20.7,8.663,0,9.869
2020,6,14,19,0,7.204,4.171,15,16.557,8.206,11.544,20.776,22.65,11.362,17.485,24.296,0,15,0,20.3,19.412,41.4,50,0,8.895,0,11.499
2020,6,15,20,0,7.427,6.242,0,17.04,15.695,14.939,24.642,29.939,10.233,25.042,41.4,9.383,29.209,21.667,20.7,57.238,59,50.952,17.672,13.388,33.71,19.975
2020,6,16,15,0,11.653,8.381,15,23.508,21,19.816,31.356,38.062,10.592,22.08,41.4,20.7,35,24.378,41,20.7,0,12.574,43.788,19.775,20.572,1.678
2020,6,17,20.7,0,19.59,0,19.806,28.336,0,13.214,31.684,35.7,17.54,0,0,20.7,0,0,8.261,0,0,0,20.3,0,20.7,30.735
