"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2020,1,23,9.652,20.77,0,15,20,4.79,8,26.5,60,0,12.025,24.061,4.027,34.826,12.945,10.76,27,12,39,25.557,0,45.77,35,30
2020,1,24,4.182,22.302,5.371,15,32.5,12.781,0,19.954,65.77,0,9.634,21.764,4.557,29.956,7.508,1.805,26,0,0,22,2.47,35.77,39,30
2020,1,25,25,0,5.173,4.591,15,0,0,8,58,0,17.09,18.288,2.985,29.157,6.067,1.632,12,0,0,15,0,15,11,0
2020,1,26,0,0,3.484,5.468,0,2.171,10,0,1.532,0,21.062,48.009,7.748,34.33,11.563,29.5,25,15.585,30.864,15,17,15,0,0
2020,1,27,0,0,2.964,6.053,0,0,0,0,1.532,0,7.429,0,0,30.098,21.801,0,25,0,0,0,30,15,0,0
2020,1,28,0,0,2.693,4.815,0,1.682,0,31.8,1.532,0,10.751,1.532,12.5,33.022,25,0,0,23.71,30.52,0,25,35,35,0
2020,1,29,0,0,2.82,4.97,0,0,0,12.104,1.532,0,6.153,0,0,12.583,1.79,0,0,0,0,0,15,32.3,2,0
2020,1,30,0,0,2.726,4.462,0,0,0,0,0,0,9.384,0,0,12.372,4.447,30.231,25.832,0,0,15,21.385,20,3.842,0
2020,1,31,0,20,20,34.989,31.563,20,23,55,30,18.809,24.303,20,35,20.159,10,26,16.269,24,2.273,15,34.603,15,0,35
2020,2,1,35,20,0,35.444,27,0,26.503,2.185,9.11,25.321,1.4,17.117,34.561,29.956,0,0,35,0,0,0,12,28.539,0,35
2020,2,2,20,10,0,23.538,20,0,20,2.359,11.537,23.183,0,29.349,45.289,20,0,26,0,0,22.614,12,6.736,15,8.99,17.822
2020,2,3,20,20,37.432,42.3,40,23.227,23.227,38.227,23.938,21.6,0,34.484,45.452,35,42.273,25,0,0,0,24,15,20.7,3.946,0
2020,2,4,0,5.765,8.842,0,8.155,0,0,0,15,14.7,48,11.5,15.512,32,25,19.5,8.227,24,60,43.227,20,30,30,0
2020,2,5,18.227,25,36.474,38,33.818,15,63.227,6.1,72,18.783,20.36,72,17.111,23.227,15,10,15,12.696,12,8.321,23.404,13.196,4.333,0
2020,2,6,8.227,21,23.571,35,21.867,0,21.469,15,5.8,18,18.545,4.8,28.227,15,31.684,25,23.231,0,12,26.03,0,15,23.227,16.423
2020,2,7,28.227,25,31,35,30,0,43.227,0,72,18.783,19.774,25.777,21,15,44.768,25,12.15,43.227,17.114,15,23.227,6.246,0,35
2020,2,8,13.951,25,30,15,39,22,24,27,56,13.826,17,26,23.227,41,20.24,26,9.273,0,16.876,24,0,20.871,5.01,14.3
2020,2,9,8.22,8.887,30,15,15,4.892,4.892,18.516,43,11.478,0,25,0,18.3,20.606,15,13.514,4.892,12,24,13.764,19.302,30,15
2020,2,10,0,8.3,30,0,16.907,19.892,0,30.526,27.125,17.478,0,33,19.6,25,37.628,53.308,55,16,30,42.935,9.99,30,63,14
2020,2,11,20,24.497,22.6,29.5,15,45,45,50.118,31.062,21.474,35.862,36,20,29.065,32.816,35.483,28,22.3,0,29.277,24.3,5.541,58.68,2
2020,2,12,0,35,0,36.384,0,0,0,40.8,43.697,25.779,41.231,0,50.177,32.117,24.5,50,27,0,12,12,15,13.534,0,0
2020,2,13,6.566,15,8.219,23.317,7.826,1.363,0,24,26.688,20.526,41.231,0,56.08,36.277,29.6,59,30,20.672,0,8.723,35,35,0,10
2020,2,14,3.663,15,10.884,31.22,35,0,15,0,35,30,53.083,0,58.19,44.991,30,40,40,30,0,0.247,35,35,0,0
2020,2,15,3.525,15,29.077,37.596,15,0,15,0,23,18,39.385,31.446,59.84,40.154,33,30.8,30,15,0,15,15,0,0,0
2020,2,16,7.011,15,30,28.501,26,15,25.3,12.762,37,20,44.522,38.083,25.321,37.554,26.301,24.062,15,15,0,15,28.006,30,0,2.3
2020,2,17,15,5.3,2.802,15,15,7.269,30,20.793,15,10,48.696,40.019,25.677,43.55,23.964,20.791,33.662,30,16.553,30,25,44.498,0,20
2020,2,18,19,10,25,9,35,15,16,30,15,10,41.684,33.81,22.06,34.762,15.026,21.663,33,42,12,0,0,26.143,10,10
2020,2,19,15,0,22.804,9,25,0,0,30,15,10,40.421,36.766,22.206,36.766,6.015,21.519,23,30,27,39,1,40,10,10
2020,2,20,15,0,15,0,15,0,2.778,30,15,0,34.706,33.615,19.804,30.048,1.574,14.825,0,0.034,0,19.022,30,15,35.961,16.075
2020,2,21,15,5.525,28.604,30,30,16,39,15,0,0,28.583,23.55,35,24.923,16.759,18.83,23.077,5.526,20.234,12,10.3,15,17.183,8
2020,2,22,20.308,30,0,30,29,0,15,10,0,0,26.833,23.8,31.818,20.44,12.239,14.859,15,12,52,30,15,29,10,0
2020,2,23,34.572,30,10,18,23,15,15,0,39.8,12.6,46.415,32.485,53.203,39.247,23.872,31.793,10,39,15,30,25,34.102,19,2.533
2020,2,24,23.367,32,0,10,0,25,6,0,10.271,0,50.477,31.495,54.47,32.961,22.035,26.872,43,12,23,30,29,26.189,15,30
2020,2,25,21.333,30,25.941,0,40,0,1,25,27,34.92,41,35.417,56.804,29,16.4,15,2,10,0,1,15,15,3.339,0
2020,2,26,20.571,25,25.118,0,30,10,11,35,22.667,19.121,30,22.173,31.765,15,21,22,20,30.504,34.246,0,27.107,25,30,20
2020,2,27,32,35,30.692,13,34,20,20,38.5,24,24.48,39,15.821,39.446,25,25,40.815,0.931,15,12,21.3,9.333,35.033,35.7,15
2020,2,28,22.5,46,29.738,29.597,50,0,33.661,65,30,36.361,49,46.053,51.529,55,20,52.693,27.417,29.517,24,0,15,37.488,5.118,7.3
2020,2,29,18.265,30.3,27.531,43.698,31.3,29.717,32,22.341,15,23.606,15.968,23.581,19.557,0,9.322,31.349,33,15.111,20.951,44.62,22.127,30,40,20
2020,3,1,60,39,32.336,23,15,30.253,18.287,21,35,28,22.438,25.765,32.214,0,36.696,49.76,42.332,12,40,16,12,20,35,2.792
2020,3,2,25,0,25,25,0,0,0,35,0,25,20.6,32.641,15,0,29.907,43.287,33.629,12,48,9.896,33.683,45.357,8.843,16.842
2020,3,3,15,25,25,25,25,0,0,15,25,6.124,0,13.892,72.353,42.335,27,0,0,0,0,0,15,2.183,0,16
2020,3,4,12,22,0,15,25,0,12,2,7.8,7.914,0,16.951,10,18.154,15,25,15,0,36,0,22,12,12.342,14.545
2020,3,5,25,23,42.231,36,25,8.605,25,40,0,0,5.207,30.36,25.619,10,15,45,15,15,22.799,12,0,30,30,5.63
2020,3,6,10,10,25.769,26.461,15,22.39,24.757,21.873,20,29.131,32.889,31.577,0.935,40,15,25,0,15,12,8.6,15,0.772,15,22
2020,3,7,5.505,26,31.057,26.02,15,45,30.505,25,23,12.646,16.25,10.043,14.714,0,0,39,16.4,15,19.647,25.904,30,27.203,40,25
2020,3,8,15,8,15,20,24.5,25,33,0,0,16.916,11.523,11.915,6.511,0,60.348,31.3,35,35,29.936,24,30,21.094,35,20
2020,3,9,18.948,0,27,20,18.823,30,50,22.824,35,31.294,40,31.889,20,22.5,0,0,9.808,0,0,0,15,15,25,2.94
2020,3,10,15,8,40,0,9.934,40,25.87,35.238,32,33.738,0,21,20,0,0,0,15,0,36,30,15,15,11.606,3.408
2020,3,11,15,0,40,0,4.238,15,0,42.882,25,20.227,0,35.968,0,0,0,0,15,0,16.413,30,0,13,0,0
2020,3,12,10,0,25,0,5.119,0,0,26.6,10,15.833,0,44.917,0,0,0,0,0,20.298,28.178,15,0,0,9.706,0
2020,3,13,25,10,26,17.641,7,14.196,33.951,0,45,20,25.175,25,35,20,20,20,0,12.388,14,7.904,10.258,14.977,5.51,15
2020,3,14,19,0,35,15,30,12.913,17.213,30,40,45,32.617,40,35,15,15,0,20,11.849,24,12,15.347,0,34.338,15
2020,3,15,18.951,3.951,14.884,15,33.951,28.951,25,18.951,42,0,23.866,19.795,17.828,23.85,0,3.951,20,10.503,0.174,21,16.525,0,26,3.079
2020,3,16,15,7.03,11.728,6.119,21.252,0,3.079,15,18.951,0,18.695,20.847,17.275,18.541,0,3.951,20,11.849,15.973,15,15,3.951,30,25
2020,3,17,34.538,0,46.933,9.294,40,43.951,10,0,0,0,21.494,19.976,27.553,57.739,28.951,0,20,15,27,12,12,0,21.383,30
2020,3,18,18.951,0,15,9.696,13,15,0,0,0,0,29.37,29.265,37.95,44.842,54,0,20,15,36,15,29.062,23.454,17,39
2020,3,19,38,0,35,10.031,10,38.951,27.157,15.354,0,0,30.165,30.152,35.361,46.105,54.751,0,20,30,24.318,15.14,23.505,10,25,0
2020,3,20,38.951,0,9.143,10.089,15,0,10.396,19.893,10.02,26.966,30.628,35,0,12.569,9.892,0,13.969,12.379,12,12,26.628,30,19.521,18.951
2020,3,21,18.951,0,18.951,0,15,0,15.893,42,10.17,13.152,52.5,19.005,7.048,46.3,15,51.229,20,15,24,24,19.899,30,0,15
2020,3,22,23.213,0,15,0,0,15,17.968,35,12.08,6.465,30,10.983,4.073,8.7,15,20,20,15,12,12,26.19,15,15,15
2020,3,23,43.213,0,16,5,0,0,25,42,24.929,38.932,30,42.3,32.271,32.087,33.932,28.932,13.3,17.822,12,24,0,15,25,55
2020,3,24,59,20,24,11,0,12.437,19.937,35,15.092,20,12,35,22.534,20.739,0.3,10,20,8.979,24,24.596,7.842,15,16,40
2020,3,25,25,20,28.213,0,28.213,20,25,25.735,21.456,20,0,31.972,15.926,23.087,2.3,20,9,17.739,20,31.884,24,42.159,10,35
2020,3,26,17.446,10,0,0,42.159,35,35,20.417,17.488,0,0,27.83,17.086,25.826,36.527,25,38.857,36.809,12,15,22.049,30,10,25.309
2020,3,27,30,0,0,0,38.823,31.823,35,24.5,10.494,0,0,30.132,20.763,36.474,46.507,35,40,30,12,24,7.46,0,20,22.401
2020,3,28,15,20.839,31.407,7.291,0,15,15,20.5,12.927,52.159,45,39,31.702,35,33.903,28.8,22,30.769,19.929,24.212,32.159,37.159,10,0
2020,3,29,21,37.159,3.213,34.667,12.159,52,40.335,6.838,15.045,17.616,9.994,16.109,47.091,4.827,41.93,35,30,0,12,24,0,0,0,22.972
2020,3,30,22.609,17.159,28.684,36.65,18.76,19.482,8.71,49.191,40,20,45.684,54.148,50,39.609,52.316,31.43,48.333,28.301,24,16,40.765,27.036,15,15
2020,3,31,17.529,17.159,25.083,34.159,25,19.039,33.859,26.261,42.429,20,46.428,40,50,19.771,13.092,25.469,47.898,43,23,15,24.342,12.636,10.166,15
2020,4,1,12.375,0,12.64,9.621,2.93,0,28.798,20.951,41,20,40.386,40,40,34.662,22.059,44.662,44.52,25,70,29.784,40,15,15,15
2020,4,2,18,13,25.115,56,42,15.599,41.306,36.892,15.389,0,32.512,33.233,0,25,0,10,15,15,12,17.818,15,10,29.154,0
2020,4,3,2,0,18.979,25,35,15,37.283,0,34.363,0,47.467,25,33.152,30,19.5,35,20,23.4,0.034,0.747,15,12.376,21,7.829
2020,4,4,0,20,32.105,23.333,14.25,15,51.6,25.277,50,29.301,39.692,42,44.16,0,35.25,5.212,10,34,0,39,12.75,15,9.143,20
2020,4,5,0,0,28.421,13,12.75,25,10,6.414,27.854,28.273,24,33,27.36,0,18.375,14.504,12.5,15,13.733,6.257,20,35,10,20
2020,4,6,0,0,25.263,0.168,11.165,15,10,29.737,25,37.474,13.468,0,36.846,49.333,0,30,10.348,15,0,24.468,10.663,15,32.105,25
2020,4,7,10,20,32.105,2,21.812,15,15,31.655,0,30,15,30,24.231,30,30.886,26,36.363,15,13,1,15,21.7,14.484,14.114
2020,4,8,5.939,3.939,15,14.259,29.259,0,25.175,53.522,15.939,38.3,35,30.886,25.175,49.289,38,40.3,25.175,37.3,29.744,3.464,9.289,0,6.662,10
2020,4,9,10,12,1.564,0,49,30,25.886,58.08,52,4.762,27.602,40.886,71,0,0,0,0,30,28.571,40.786,15,15,18.6,0
2020,4,10,15,0,0,0,14.321,34.461,25,35.091,0,24,48,38,0,0,59,0,18.667,30,11.494,0,13.501,19.038,3.083,27
2020,4,11,30,25,0,36,31.732,0,15.312,0,0,36.98,71,40,0,0,0,2.406,45,35,0,0,7.73,0,0,8.238
2020,4,12,0,0,0,25,10,0,17.936,18.743,0,35.923,12.088,30,14.902,18.049,0,0,30,30,15,12,12,15,15.751,45
2020,4,13,11.25,20,29.375,25,0,20.833,29.7,30,32.696,39.5,31.036,38,37.882,52,40.444,37.44,40,15,30.484,24,14.5,15,5.963,35
2020,4,14,8.75,8.284,24.375,16,24.571,18.929,29.7,35,23.429,37.739,31.429,25,32.118,42,32.665,30.24,63,16.645,16.647,17.517,11.3,20,45.936,34.685
2020,4,15,15,33.6,28,29.685,34.128,30.188,37.292,0,10.453,32.148,12.339,15,29.158,39.932,26.508,36,35,30.445,24.135,24,0,27,25,0
2020,4,16,0,33.6,6,29.685,31.939,27.562,35.13,0,3.905,34.477,12.582,0,33.265,46.778,30.989,30,34.685,32.863,39,0,8.744,0,0,0
2020,4,17,15,40,10,48.462,38.256,15,45,0,6.612,45,35,0,38.143,60,25,37,31.68,0,0,0,17.693,3.377,40,14.884
2020,4,18,12.68,40,30,50,31.344,25,35,0,26.947,76,0,0,30,50,25,15,30,0,35,0,8.562,0,35,17.85
2020,4,19,17.555,0,0,1.744,0,0,10,22.618,24.688,0,0,0,7,25,0,25,21.408,15,0,7,24,15,15,15
2020,4,20,2.3,24.75,0,27.3,21.808,0,0,20.717,17.75,0,0,0,15,25,76,46.1,14.296,39.072,42,42,57.546,35,29,22.986
2020,4,21,11.532,14.492,7.986,12.077,20.562,22.546,34.995,30.775,16.348,0.138,0,10,5,30,0,25,15,15,24,31,15,15,25,11
2020,4,22,23,13.958,5,13.729,22.875,25,43.333,39.162,19.826,11.635,0.235,10.5,6,30,45,25,15,16.415,24,39,18.675,3.675,28.675,3.675
2020,4,23,3.675,13.235,15,13.235,21.375,28.675,44,39.951,21.565,25.462,12.039,21,9,33.675,38.675,25,15,10.281,24,36,4.7,20,35,20
2020,4,24,0,24.75,23,27.3,24,50,18.99,21.381,28.522,0,10,57.1,6,58,15.579,24.231,34.597,35.751,31.749,15,37,34,0,0
2020,4,25,28.35,17.128,15,16.856,30.5,40,28.259,42.012,28.174,0,10,52.4,6,96,20,35.538,47.5,15,0,0,23.492,0,0,15
2020,4,26,0,15,15,20.673,10,35,12.13,38.892,2.442,0,26.129,59.495,6,34.079,0,20,35,34,6.349,0,3.9,0,16,32
2020,4,27,3.319,0,10,10,10,35,21.731,40.043,3.735,0,27.285,0,68,21.7,22,15,32,16.964,9.413,20.667,24,8.989,0,0
2020,4,28,0,14,40.333,20.3,20.699,22.667,33.289,43.451,24.333,0,26.239,75,55,39.368,25,15,50,28.3,22,26,11.815,3.513,9,3.893
2020,4,29,4.559,15,15.545,6.283,0,27.599,35,25,42.3,35.087,35,20,15.414,60,29.869,50,29.3,27.3,22.976,24,22.703,30,19.714,10
2020,4,30,35,0,42.364,11.3,13.976,37.685,44,46.287,35,38.277,50,20,14.041,44,20,40,43,0,12.961,29,2.625,30,10.356,7.908
2020,5,1,5,5.285,10,6.887,0,18.375,15,15,15,28.759,0,19,5.917,10,26,40,15,0,27.143,20.459,10.482,7.482,15,8.862
2020,5,2,11.7,4.993,15,15,0,25,15,15,0,30.162,0,10,28.887,10,69.748,0,15,15,15,39.707,26.712,14.542,15,6
2020,5,3,15,26.352,40,21.749,0,4.544,0,0,0,55.587,0,20,29.913,10,10,24.706,34,23.3,16.31,12,19.483,3.3,30,15
2020,5,4,15,5.315,0,15,15,20,0,0,0,40.15,0,20,69.389,10,0,32.941,50,37,11.463,15,15,34,30,8.968
2020,5,5,2.373,17.684,0,15,15,20,31,0,12.99,32.45,15,3,14.667,10,34,30,24.419,15.109,0,0,0,0,1.3,9.425
2020,5,6,18.545,5.233,25.091,30,15,20,32.4,0,0,28.775,27,53.6,11.051,7,26.594,40,15,30,0,27,15,13.836,0,20
2020,5,7,23.273,25,0,30,15,20,0,0,0,44.55,14.554,53.9,14.742,10,33.488,40,28.677,30,23.992,14.731,31.578,30,30,12.426
2020,5,8,30,15,16.702,30,6.45,0,15,35,25.659,24.963,10,56,9.439,1,25.524,32,10,30,0,11.345,10.578,5.289,0,15
2020,5,9,25,15,25,28,31.606,22.072,8.575,60.733,26.396,35,20.6,6.606,20,10,37.653,55,15,28,30,12,14,32,40,25
2020,5,10,25,15,31.606,41.606,21.606,0,2.45,47.35,8.912,35,16.463,6.606,0,10,54.045,55.1,15,0,0,20.317,30.118,8.77,2.778,25
2020,5,11,30,30,15,7,35,20,0,14.291,22.105,35,33.6,62.2,75.149,33,14.294,15,15,29.97,39,0,30,0,10,25
2020,5,12,0,0,25,8.947,20,20,0,0,15.994,25,20.443,61,47,37,25,0,28.556,20.131,7.45,5,0,20.02,18.375,15
2020,5,13,18.67,20.02,0,4.562,0,10,17.129,0,19.05,25,25.782,52,47,39,25,4.75,15,13.977,30.974,12,32.7,12.53,30,15
2020,5,14,29.172,0,10,15,20,10,23.11,0,17.291,25,24.751,25.941,40,30,35,13.127,15.591,27.3,19.3,12,30,3.541,0,10
2020,5,15,37.34,10,20,25,20,10,27.463,0,17.575,25,25.567,30.471,40,50,8.3,28.588,45.293,37.585,24,27,54.842,0,0,0
2020,5,16,24.592,20.262,0,15,20,10,17.351,0,15.021,15,26.171,31.931,59.023,39,0,30.092,40.3,18.126,14.625,26.702,27.3,0,0,0
2020,5,17,15.282,11.24,14,26.24,20,30,7.07,7.004,15.786,0,26.112,35.056,62,39,0,33.443,40.3,15.461,12,12,0.461,0,0,0
2020,5,18,13.058,11.24,11.24,26.24,9.547,20,20.1,3.08,18.328,43,26.882,32.654,51.24,41.24,15,46.484,46.3,6.396,17.559,12,0,0,0,0
2020,5,19,16.951,15,25,30,21.996,20,17.368,0,16.726,48,28.798,32.198,55,45,15,35.7,42.3,27.956,0,0,16.775,0,0,0
2020,5,20,17.838,15,25,30,14.16,10,16.657,10,13.873,55.7,35.174,41.361,20.521,28.352,54.6,30.613,35.7,24,16.6,24,0,28.258,30,0
2020,5,21,26.61,15,25,30,24.311,10,18.759,16.023,16.194,51,28.627,39.461,23.189,25.403,35.247,34.023,35.423,0,0,35.472,35.7,36.728,30,9.076
2020,5,22,31.3,15,32.672,26.325,35,10.788,17.025,28.4,15.293,22.261,37.782,41.438,32.1,35.175,28.076,15,42.3,25.377,0,12,0,27.437,0,0
2020,5,23,26.3,15,33.602,35.104,44,7.358,17.729,28.8,9.663,9.665,33.064,44.188,34.363,38.512,25,22.3,38.3,22.7,11.437,24,12,31.166,0,0.6
2020,5,24,15,12,21.763,25.441,22.7,37.477,12.663,25.2,14.383,13.345,27.778,33.651,30.027,40.018,29.6,35.607,44.372,54.574,24,13.091,36.3,37.787,0,2.6
2020,5,25,15,15,16,13.716,0,15,18.093,20.8,8.261,24.437,30.267,37.783,31.06,23.843,24,60,0,24.278,57.031,30,40.241,40,30,17.215
2020,5,26,25,27.562,36,44.559,41.538,25,13.441,19.2,10.374,14.557,26.37,28.696,16.423,24.313,41.778,30,11.825,30,16,0,15,0,15,15.854
2020,5,27,15,28.135,22,20.763,18.832,15,12.242,25.2,18.457,12.632,30.024,40.824,27.796,30,59.349,30,33.513,20.241,27,0,18.3,15,48.798,27.155
2020,5,28,30,36.538,35,45.306,35.324,25,13.746,21.6,16.947,21.387,32.264,40.514,26.049,30,64.859,36.34,30,27,36,20.183,4.6,35.7,45.3,30.075
2020,5,29,30,32.673,35,43.169,32,0,18.286,5.18,12.46,19.868,31.701,44,20.625,38.257,65,40.48,30,22.576,20.187,24,25.006,15,15,30
2020,5,30,16.7,30.93,25.93,16,30,19.8,25,2.264,15,9.005,28.75,35.93,13.904,53.198,0,35,40,46.35,21.733,22.441,27.579,15,25,45
2020,5,31,8.401,0,1.749,38,44,6.043,31,22.034,15,9.523,40,0,0,54.269,4.214,11.3,26.401,36.429,30,27,43.252,38.545,44.91,25
2020,6,1,31,30,0,20,40,5.122,35,18.991,15,17.075,40,0,19.91,36.667,35.2,35.856,23.785,30,12.608,0,2.6,6.895,15,2.532
2020,6,2,19.186,26,16.36,32,30,9.942,25,15,23,15.125,22,35,0,20.838,36.084,35.294,30,16.173,24,22.88,3.173,15,15,11.307
2020,6,3,28.012,0,31.354,48,45,16.901,71,33,72,27.927,43,35,0,35.226,30,30,13.068,39.539,37.212,24,14.472,14.432,15,12.671
2020,6,4,30.533,10,29.928,47,30,13.294,3.3,33,0,13.82,43,35,0,24.375,30,30.6,15,21.588,24.958,14.829,15,25,0,14.16
2020,6,5,27.455,20,26.847,30,15,10.206,10,33,0,13.399,63,35,50.3,17.83,15,12.478,23.868,27.54,24,15,14.098,38.882,20.186,17.027
2020,6,6,30.688,0,28.442,30,36.625,15.902,10.218,35.3,0,13.399,62,35,30,20.455,15,15,30,24,24,3.424,34.918,35.7,17.291,36.7
2020,6,7,15,9.549,29.363,15.159,22.625,16.462,10.189,13.129,0,55.123,0,60.595,47.012,43.598,40,0,50.7,15,22.839,39.6,28.93,45,44.849,50
2020,6,8,50,13.291,32.847,15.122,31.053,19.868,0,20.7,3,17.029,20.667,28.967,27.042,41.305,14.005,20.7,12.429,0,12,1.414,35.7,14.762,24.157,16.975
2020,6,9,30,8.263,17.706,6.178,18.457,7.54,0,0,2,7.396,17.222,22.547,27.733,15,0,41,20.7,20.7,12,2.319,16.6,14.471,37.649,27.203
2020,6,10,14.988,11.644,18.695,6.521,27.021,9.425,12.6,0.3,7,10.096,17.222,30.547,39.73,30,15,40,24.355,41.4,15.931,41.4,26.254,40,23,29.222
2020,6,11,15,2,15,12.395,30.973,11.08,7.9,49.411,0,26,15.984,34.649,45.38,60,70,51.823,38,46.3,50.7,43.043,53.238,46,30,41.328
2020,6,12,25,30,36,11.113,25.855,10.419,0,29.324,25,16.27,14,25.546,30.6,48.3,35,25.043,25.195,25.378,12,19,26.977,15,30,24.956
2020,6,13,25,35,37,10.254,25.928,3.536,21.19,25.067,46.313,19.166,38.976,25.395,25.492,60,33.372,27,22.859,21.6,20.325,11.063,6.621,15,25,17.173
2020,6,14,14,15,15,6.577,15.665,5.575,13.736,16.142,30.678,13.043,0,21.813,21.006,50,15,27,24.57,24.281,17.572,9.834,15,9.7,15,18.3
2020,6,15,15,15,15,7.116,19.06,9,24.3,25.014,25,14.374,25,26.399,25.779,67,41.7,0,48.387,30.139,24,24,30.139,25.3,40,47.494
2020,6,16,15,29.3,15,10.124,25.731,12.429,30.3,31.241,37.609,18.367,28.3,27.637,30.946,69,35.7,12.3,67.494,30.667,31.794,47.499,36,21.952,30,15
2020,6,17,21.072,42,5.366,15.604,25.951,6.024,27.542,44.14,40.703,28.084,7.365,12.384,17.095,42.095,27.095,77,30,74,58.951,0,0,0,35,0
2020,6,18,0,25,0,14.385,17.095,4.66,35.405,44.036,50.15,30,4.656,57.565,0,29.708,52,50,30,30,15,12,15,40,37,20
2020,6,19,35,15,40,13.805,10,12.205,55.552,45.723,38.056,45,30,30.602,39.474,31,30.903,16,9.124,0,1.094,0,0,30,0,28.526
2020,6,20,0,30,40,14.775,15.555,11.9,53.022,26,22.996,45,30,11.634,15,15.3,30,19.042,21.398,10.9,12,5.63,0,0,33,24.26
2020,6,21,22.241,21,11.081,6.101,10,5.79,9.339,15.774,18.338,14,58,17.356,40,30,45,20.7,27.797,24,19.936,22.266,35.7,0,32,40
2020,6,22,26.529,35.7,20.949,10.867,20,11.803,15.31,25.268,29.258,26,67,21.149,46.224,50.7,71.4,35.7,25.886,22.511,25.886,15,30,0,17,40
2020,6,23,33.5,35.7,17.206,9.994,20,10.2,14.99,21.699,23.775,15,50,19.918,39.472,43.3,68.279,33.2,15,12,12,24,15,18.737,15,40
2020,6,24,29.099,31.137,20.239,9.5,20,4.662,6.763,20.322,20.535,15,50,17.093,37.395,38.3,51,26.929,15,11.9,24,0,21.615,16.014,0,50
2020,6,25,27.756,19.137,10.724,6.574,10,7.002,20,24.054,20.208,15,50,17.588,43,40.3,64,15,38.3,13.9,18.874,4.002,28.245,18.13,0,50
2020,6,26,29.415,18.723,12.309,8.019,10,7.271,36.3,24.014,17.862,15,50,17.8,45,41.3,30,15,35.7,12,0,0,26.393,16.223,19.676,15
