"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2020,2,13,0,40.6,4.3,17,23.566,21,0,63,48.1,69,18.405,71,52.058,73,15.441,79,70.525,4.971,17.465,63,2.064,2.199,0,17.621
2020,2,14,0,63,41,29,40.426,65,51.301,73,86,90,39.226,100,72.69,97,57.1,78,66.759,2.698,24.598,72,4.279,5.146,0,16.26
2020,2,15,0,69,49,38,31.5,0,41.6,72,66.8,73,69,64,52.998,89,90,63,47.124,0,0,27.528,12.818,12.712,0,0
2020,2,16,8.328,0,16,22,43,0,8.846,59.747,63.6,65,66,69,38.761,69,39.528,31.528,28.344,0,0,55.911,13.596,13.454,36.841,0
2020,2,17,0,0,0,0,62,0,50.913,40.894,76,77,75,26.055,48.207,75,73,80,60.038,0,8,35.977,1.798,5.26,34.867,0
2020,2,18,0,0,0,0,67,0,48.259,6.041,69,63,66,67,32.353,69,71,77,55.847,0,0,32.308,0,0,25.745,0.22
2020,2,19,0,19.632,0,0,52,0,42.074,4.901,57.547,59,65,65,32.739,65,60,69,46.824,0,3,38.997,0,0,31.638,0.69
2020,2,20,0,11.936,0,0,53,0,41.929,5.125,54.548,59,59,58,27.511,58,54,63,47.09,0,0,32.702,0.301,0,26.946,1.98
2020,2,21,0,41,0,0,68,0,30.038,21.434,43,52.526,52,49,23.806,49,42.813,54,41.212,0,0,39.099,6.732,5.785,20.191,5.289
2020,2,22,0,6,0,0,23.4,0,21.152,17.987,51,51,48,45,21.019,44,33.983,51,39.441,0,1.3,2.603,2.018,2.866,16.835,2.187
2020,2,23,0,39,0,0,7.4,0,23.65,11.735,83,84,85,71,57.4,80,57,77,63.946,0,69,36.084,0,14.834,34.308,1.536
2020,2,24,0,45,0,18.501,65,0,40.574,17.958,83,83,83,84,42.1,75,52.159,55.159,0,0,75,37.202,0,3.5,27.003,0
2020,2,25,0,55,0,9.95,64,0,89.7,12.627,94,89.668,90,87,79.2,78,73,69,9.8,0,54,28.076,0,50,26.23,0
2020,2,26,0,35,0,6.701,66,0,53.304,17.588,73,64,59,56,21.504,56,55,57.2,0,12,66.89,24.492,0,66,37.246,0
2020,2,27,0,54,0,16.968,67,0,66.24,42.217,74,68,64,64,70.481,75,73,56.5,0,0,22.3,0,16.2,52,11.498,0
2020,2,28,0,40,33.7,61.1,62,0,50.965,40.674,83,78,70,71,48.2,70,53,51,0,39.4,49,0,14.052,56,23.693,0
2020,2,29,9.879,45,0,0.239,67,0,56.932,27.35,75,65,59,54,38.768,41.411,40,50,0,25.25,9.447,0,3.975,56,43.1,0
2020,3,1,0,54,0,0,60.8,0,44.093,6.068,83,84,85,69,75.876,39.272,72,29.5,0,41.485,36.813,0,0,35.567,35.863,0
2020,3,2,0,45,0,0,65,0,50.34,3.982,83,83,83,69,93.58,2.194,76,17.5,0,5.655,32.388,3,0,70,29.236,0
2020,3,3,0,65,0,0,64,0,89.7,6.372,94,94,90,81.1,86.526,29.509,73,69,9.1,29.925,29.267,54,0,50,26.309,0
2020,3,4,0,45,0,0,66,0,55.787,9.775,73,64,44,56,40.701,33.882,55,57.2,0,44.915,11.186,72,0,59.926,35.994,0
2020,3,5,0,64,0,0,67,0,66.697,16.197,74,68,64,64,73,32.721,72,56.5,0,10,8.567,43,0,41.987,8.242,0
2020,3,6,0,50,33.7,61.1,61,0,52.204,32.13,83,78,70,71,48.2,70,53,39.913,0,12,16.492,36.5,0,47.498,25.107,26.8
2020,3,7,0,55,0,0,67,0,59.055,31.481,74,65,58,54,40.068,46,39,38.102,0,0,11.583,43.5,0,56,43.29,0
2020,3,8,0,65,0,0,64,0,62.175,5.597,72,83,82,82,69.432,72,73,60,3,0,58.904,71,0,68,33.843,55
2020,3,9,0,66,0,0,67,0,91.054,6.173,83,84,85,94,73.664,87,91,77.6,25.3,0,51.036,74,0,67,36.46,65
2020,3,10,0,63,0,0,64,0,63.704,10.398,84,89,95,98,102.018,94,99,58.8,54.946,0,52.516,71,0,66,35.079,58
2020,3,11,0,51,0,0,46,0,49.408,3.651,58,60,59,70,70.788,75,72,55.373,34.882,0,57.827,52.841,0,51,27.372,47
2020,3,12,0,46,0,0,47,0,49.981,3.083,58,58,58,58,59,61,61,59.428,38.91,0,56,60.537,0,68,41.497,66
2020,3,13,0,68,0,0,63,0,51.835,15.9,84,69,77,77.4,54.1,81,74.5,23.5,0.073,19.8,9.313,39,0,51,24.644,51
2020,3,14,0,54,4.303,0,56,0,61.498,33,70.7,82,83,70.8,72.2,78,55.368,54.101,15.192,30,5.099,32,0,24.9,23,5.608
2020,3,15,13.143,44.3,44,48.4,64,0,64.109,0.069,72,45.4,65,67,86,86,54.8,85.186,22.4,4.529,4.773,44.599,0,39.8,6,7.736
2020,3,16,12.302,25,30.9,39,45,0,47.803,32.1,52,51.964,34.873,47,15.236,56,54,47.833,15.81,38.832,5.438,32.733,0,71,69,65.105
2020,3,17,0.753,66,66,66,5.476,0,24.629,55,77,69,44.371,53,15.4,63,84,54.979,19.662,34.042,5.553,50,0,47,60,35.833
2020,3,18,27.695,65,65,67,28.9,15,58.764,54.1,76,75,74,70,15.714,70,70,66.767,22.276,49.4,6.689,19.644,68,72,69,61.155
2020,3,19,9.26,66,67,67,4.094,12,25.004,56.1,77,75,73,75,7.184,73,76,68.704,21.2,42.236,6.559,59.122,73,70,69,63.348
2020,3,20,2.293,57,38,52,6.676,0,42.372,49.8,69,77.7,77,78,30.4,88,68,45.8,8.752,9.3,5.327,2.717,26.877,0,26.6,54.935
2020,3,21,3.385,25.9,63,56,5.462,0,52.866,59.1,74,42.4,84,88,96.78,96,99,93.086,38.2,9.928,6.442,6.479,0,0,61.6,43.198
2020,3,22,5.292,19.2,26.4,10.3,41,6,71.43,68.7,78,59.6,78,70,69.261,79,62,52.156,26.939,15,5.653,19.2,20,13.3,19.2,16.057
2020,3,23,1.6,39.1,0,13.1,22,0,58.132,69.42,81,73.183,73,72,55.199,71,63,49.425,26.193,34,5.773,34.128,7.397,0,17.259,0.6
2020,3,24,0,0,0,0,0,0,43.707,30.484,49,48,48,48,47.479,48,46,35.296,21.462,31.196,8.52,53.501,73,20.556,39.618,68
2020,3,25,0,0,0,0,0,0,66.548,39.622,64,56.708,57.6,65,48.233,57,51,36.403,20.099,4.351,4.341,19.818,71,6.92,38.095,66
2020,3,26,0,0,0,0,0,0,65.533,2.847,75,41.4,0,70,50.082,65,65,45.537,30.439,6.318,1.869,37.47,66,11.951,31.105,58
2020,3,27,0,0,0,0,0,0,61.109,51.4,70,65,72,74,59.295,76,77,55.318,33.472,2.726,7.984,17.183,0,61.7,61.317,51.1
2020,3,28,2.6,0,0,0,0,18.8,36.554,22,59.984,51,61.1,91,57.3,91,77,15,14.629,0.229,9.688,29.273,0,8.827,8.655,6.575
2020,3,29,0,0,0,0,0,0,52.578,49.677,64,68,67,70,57.515,73,71,69.125,32.599,21.232,6.822,35.737,0,0,6.358,0
2020,3,30,0,0,0,66,0,0,92.991,84.4,81,77,72,75,83,98,97,63.792,39.402,3.291,7.513,18.811,0,0,66,65
2020,3,31,0,0,64,65,0,0,104.258,105.9,81,94,84,81,80.9,68,64,64.355,33.4,3,6.155,55.736,0,0,0.3,7
2020,4,1,14.2,0,0,18.507,18,1.635,66.005,53.7,69,63,77,79,60.4,41.5,76.4,78.716,58.822,0.696,0,34.867,0,0,64,27
2020,4,2,0,0,0,0,62,27.7,68.715,64.764,77,71,61,65,46.237,53,49,41.833,37.951,1.06,13,21.981,0,0,66,24
2020,4,3,0,0,0,0,68,22.4,94.499,75.403,96,89.925,88,84,59.6,79,79,60.73,43.019,28.9,8,2.416,0,0,60,18
2020,4,4,0,0,0,0,62,66.6,92.734,47.044,82,64.5,83.7,96,75.438,53.529,85,58.476,60.302,0,69,0,0,0,70,28
2020,4,5,0,0,0,0,55,20.8,63.732,33.245,62,47.995,59,52,34.472,39.724,46,37.787,39.053,0,49,0,0,0,67,28
2020,4,6,0,0,0,0,54,49.5,105,32.64,96,69.668,11.114,66,62,76,71,64.961,19.6,0,73,0,0,0,66,25
2020,4,7,0,0,41.3,22,62,16.963,74.5,63.2,75,76,60.209,79.2,85.2,79,83,64.6,35.6,10.8,50,31.8,0,0,42,0
2020,4,8,0,0,37,31.6,19.217,34.44,84.208,74.3,94,91,89,83.5,28.977,97,84.2,67.466,46.251,0,73,28.484,0,0,52,0
2020,4,9,0,0,45,25.67,27,51.527,53.33,46.25,62,67,41.7,64,63.968,34.597,60,63.244,68.626,3.334,66.317,5.271,3.68,4.214,46,20.7
2020,4,10,9.333,23.8,32,33,4,20.7,40.46,37.707,48,49,50,50,34.729,42.825,55,36.861,20.431,37.2,22.9,20.338,7.43,5.972,59,28
2020,4,11,0.11,0,67,14.49,33,35.8,47.743,50.615,73,75.806,73,0,58,0,58,58.425,66.538,8.765,50.425,3.646,3.045,0.341,66,24
2020,4,12,0,0,66,45.374,60,47.1,70,52.1,74,73,68,64,65,59,74,37.136,3.372,11.662,26.254,32,9.357,10.277,50,20.7
2020,4,13,11.672,0,51,55,58,39.1,83.7,69.9,93,95,94,105,98.6,94,94,86.643,55.331,9.71,45,16,13.146,18.532,45,17
2020,4,14,27,42.3,41,44,45.314,33.4,77.2,63.4,80,81,74.2,75.7,70.7,90,90,45.051,24.264,9.618,45.222,50,6.066,5.233,60,41
2020,4,15,0,40.391,67,66,11.901,45.1,61.6,56.9,77,74,8.401,39.846,63.549,69,70,64.158,31.513,29.517,43.517,74,11.089,9.801,67,44
2020,4,16,0,36.693,61,61,12.498,35.9,53.545,49.8,75,77,7.587,47.124,77.752,82,83,76.423,56.87,21.56,35.608,57,25.565,43,68,48
2020,4,17,0,41.78,67,67,14.38,59.4,72.6,76.7,87,91,8.422,58.414,94.788,99,92,96.56,68.393,29.585,37.763,71,12.43,0,66,45
2020,4,18,0,37.472,66,67,12.659,51.1,43.369,34.868,67,73,79.6,75.76,86.03,94,92,64.813,58.059,55.554,30.282,72,11.364,0,47,29
2020,4,19,0,26.186,45,45,10.341,37.7,35.1,82,85,82,34.854,55.377,46.804,46,45,43.1,0,0,7.3,19,4.876,27.94,19.697,43
2020,4,20,67.8,54.364,65,66,9.332,51.6,59.867,73,76,77,8.204,49.82,72.601,23.616,76,64.679,11.053,0,4.549,5.298,9.07,53.6,63,43
2020,4,21,0,15.855,54,50,1.576,41.5,48.046,41,49,48,50,50,33.628,51,50,40.801,9.618,8.403,9.49,0,6.903,38,65,46
2020,4,22,0,33.166,64,66,1.754,50.4,58.841,53.8,61,51,50,49.692,33.327,52,52,42.297,6.954,8.471,8.156,0,4.039,23.1,63,44
2020,4,23,0,33.688,64,64,8.232,45.8,58.557,54.7,67,58,56,46.212,35.182,49.042,55,45.901,9.501,9.929,11.101,48.3,4.39,6.9,66,51
2020,4,24,0,38.877,66,66,2.816,56,58.894,58.1,87,76,75,58.676,53.7,37.368,73,67.156,20.2,26.115,5.344,0,13.605,70,69,68
2020,4,25,0,16.723,67,67.1,7.356,49.1,57.174,59.4,79,87,88.5,69.828,68.5,75.388,90,70.743,0,32.663,6.371,2.141,22.152,63.3,53.3,28.91
2020,4,26,13.741,33.247,66,65,7.651,48.7,58.811,50.3,72,72,74,74,51.4,42.954,74,71.54,0,39.44,0.343,0,8.94,56,49,50
2020,4,27,0,28.099,53,54,3.968,43.2,56.168,53.1,75,78,76,73,46.1,41.332,53,36.55,0,0.139,25,47,9.352,42,35,39
2020,4,28,0,13.14,59,66,10.936,53.3,62.427,66.2,77,80,74,75,49,32.019,63,51.391,0,0,26,27,9.58,28,24,22
2020,4,29,0.6,11.3,11.3,32,42.9,28.461,64.689,60.1,76,70.063,60,75.6,60.3,62.259,96,67.833,6.2,0,75,28.724,43.659,71,0,65
2020,4,30,65,0,0,65,0.364,66.2,82.895,73.4,73.894,68.005,49,40.7,41.6,72.773,79,46.799,0,0,0,8.5,8.703,0.7,1.2,1
2020,5,1,15,0.7,0,28.2,16.8,8.6,55.911,36.8,36.6,38.6,24.723,32.644,21.565,48,48,36.054,0,0,0,5.795,9.082,10.658,15.585,13.1
2020,5,2,32,0,33,32,26.5,8.5,38.796,49,48.4,38,63,58,8.384,56,69,54.248,0,0,18.7,21.325,0,39.745,43.415,32.731
2020,5,3,65,63,62,64,0,46.7,55.959,73,39.5,38.9,72,72,10.685,65,64,37.895,0,0,2.5,19.163,0,41.845,0,0
2020,5,4,50.8,18,18.4,38,43,46.8,59.422,77,9.508,38.6,79,81,5.769,82,82,67.687,10,0,0,33.683,17,33.507,0,0
2020,5,5,65,21.631,23.325,65,52,47,63.115,50.678,16.758,39,61,62,11.087,66,66,52.614,0,0,0,0,0,15.609,19.327,0
2020,5,6,22.2,0,13.082,20.7,41,44.919,54.53,51.4,58,57.5,44.4,60,23.867,58,59,48.589,0,0,0,29.774,74,48.592,66.152,0
2020,5,7,40.07,38.998,63.695,67,68,53.5,74.899,82.776,81,84.8,77,75,35.249,69,69,51.619,0,0,0,18.264,61,23,16,0
2020,5,8,37.524,49.01,34.442,50,25.9,33.562,53.65,48,69,50,50.9,50,33.408,51,51,40.694,0,0,0,22.266,60,33,70,9
2020,5,9,35.423,35.18,64.089,65,36.029,50.151,70,71.2,75,77,50.516,76,11.111,78,18.922,63.667,4,14.3,72,59.783,71,33,67,2
2020,5,10,29.394,31.193,60.848,64,33.21,40.304,58,57.408,60,60,44.091,62,8.346,68,17.028,57.429,2.3,14.6,59,58.558,64,52,50,6
2020,5,11,11.35,5.565,51.569,67,33.838,52.086,62.965,73.805,74,73,33.733,78,5.772,84,18.457,67.885,6.8,28.6,75,60.785,76,72,69,9
2020,5,12,0,15.836,55.313,67,59.946,51.61,62.956,67.899,62,57,35.742,57,24.377,57,43.275,49.121,0,15,19,0,25.5,22,18,0
2020,5,13,22.2,17.6,20.291,19.5,17.4,30.914,43.3,47.566,39.6,58,21.643,57,16.977,60,58.414,48.111,0,15.1,22.356,0,21.163,0,0.13,60
2020,5,14,22.079,0,44.662,64,0.827,50.39,60.524,74.246,75,69,21.438,59,24.158,64,42.736,30.057,2.5,33.2,42.433,19,22.942,0,15.603,70
2020,5,15,27.304,0,64,65,0,49.819,61.403,74.393,73,72,45.313,73,8.94,82,23.716,15.878,9.4,28.8,21.174,24,18.894,0,48,0
2020,5,16,10,6,24,38,6.5,31.824,38.991,31.877,52,54,50.1,50.448,28.778,55.282,56.081,44.922,0,30.5,34.1,0,11.4,17,5.9,0
2020,5,17,0,0,15,19.5,0,26.005,39.34,37.07,48,37.5,38.3,48.099,31.337,54.942,55.678,42.479,2.915,34.1,40.9,0,26.6,17.244,12.3,0
2020,5,18,0,1,0,48,0,33.778,45.446,47.81,58,43.8,35.9,57.842,22.826,67.007,53.031,37.563,11.665,36.8,59,8.4,13.4,25.635,0,6
2020,5,19,8,25,0,62,0,40.581,45.088,62.616,65,68,30.6,52.372,29.547,59.263,50.385,40.152,1.366,52.09,27,22.6,35,34.99,48,13
2020,5,20,11,16,29.5,20.7,25.5,30.341,47.142,47.6,69,71,73,51.8,37.4,70.7,53.656,44.7,21.1,68.3,20.6,30.2,40.9,33.974,22.4,0
2020,5,21,0,55,30.531,0,16.807,44.006,50.619,60.082,60,63,65,53.224,48.709,80,66.505,52.061,27.143,60.458,82.05,83,33.1,72.918,74,21.469
2020,5,22,0,69,0.536,0,8.627,47.018,64.221,71.267,71,80,58.19,36.062,41.412,76.823,41.734,23.15,40.296,41.936,8.4,27.797,22,2,8.553,58
2020,5,23,0,49,12.005,0,8.352,52.515,61.995,62.078,79,82,41.973,33.816,35.83,69.733,41.204,19.531,28.847,26.207,1.115,35.422,6.353,26,46,44
2020,5,24,24.8,0,4.618,0,2.671,71.9,60.918,50.993,50,52,54.799,35.577,21.206,45.572,57.28,24.922,0,65.254,18.4,11.481,1.404,34.3,29,30
2020,5,25,25,28.2,0.198,0,1.8,58.372,67.1,45.179,35.519,75,18.076,61.872,15.201,46.205,41.593,24.377,0,21.949,4.114,40,7.692,72,67,25.807
2020,5,26,68,0,6.298,0,1.738,40.93,50.967,34.03,60,72,30.293,43.931,37.376,48.473,43.266,26.538,0,27.102,20.7,10.894,20.516,52,0,0.281
2020,5,27,15.7,0,0,7.5,17.414,34.534,57.472,50.1,69,63,51.683,75.4,12.116,28.575,26.361,16.84,0,16.878,20.7,65.9,33.76,77,0,2.28
2020,5,28,9.864,0,0,0,0,56.895,63.118,46.408,58,62,66,69,41,58.211,51.334,38.21,0,53.442,47,63.5,34.853,66.153,0,13.858
2020,5,29,15.643,0,0,0,0,50.777,65.073,74.532,80,75.6,84,85,15.739,56.32,34.359,24.427,0,18.163,23,52.5,21.073,58.231,0,5.525
2020,5,30,2.452,0,0,0,0,47.518,66.159,65.679,72,74,74,75,9.359,74,26.284,19.954,0,24.26,0,73,26.242,63.972,0,9.24
2020,5,31,8.663,0,0,0,0,36.083,56.573,67.64,72,74,75,76,7.387,67.069,17.74,11.859,0,31.092,0,63.179,26.701,63.975,0,10.789
2020,6,1,6.352,0,0,0,0,52.277,68,69.855,75,73,70,65,33.875,57.253,44.398,27.401,0,12.421,1.1,5.9,0,28,22,0.304
2020,6,2,4.341,0,0,0,0,26.282,37.359,23.852,49,51,46.74,54,23.482,50.755,32.63,22.177,0,11.213,0.2,17.5,0,43,0,1.438
2020,6,3,2.098,0,0,0,0,56.695,70.453,77,78,17.098,68.426,67,14.023,59.42,34.22,24.533,0,9.443,9.778,16.902,0,72,0,9.748
2020,6,4,8.064,0,0,0,0,53.902,53.862,38.23,53,55.401,51.607,61,23.516,59.511,30.287,21.848,0,9.767,35.019,37.936,0,70,0,6.251
2020,6,5,4.922,0,0,0,2.1,28.037,41.641,26.659,57,26.528,47.92,77,6.997,60.923,40.587,25.161,0,10.754,13.284,80.824,7.3,77,0,10.178
2020,6,6,8.629,0,0,0,0,56.075,66.961,30.432,57,51.316,47.61,66,21.941,55.346,45.236,26.135,0,12.843,24.3,22.804,0,60,0,2.463
2020,6,7,1.629,0,0,0,0,48.785,69.403,59.9,79,13.891,65.656,77,6.265,71.914,15.503,10.167,0,4.675,11.993,57.46,0,79,0,9.682
2020,6,8,8.143,0,0,70,0,58.771,62.174,66.584,60,60.757,56.201,66,32.488,54.625,43.514,25.345,0,14.008,24.5,14.5,0,26.3,11.3,0
2020,6,9,22,20,8,14,25.1,52.2,52.282,53.297,58,59.92,54.867,65,24.989,51.467,42.587,25.228,0,11.6,17.3,3.697,0,54.403,60,0
2020,6,10,20.42,3.089,19,39.458,57.8,75,59.173,67.461,65,54.501,54.831,81,32.139,54.998,50.653,19.457,0,8.92,6.7,28.082,0,22.433,73,1.926
2020,6,11,19.575,23.1,23.4,32.442,53.6,55.581,72.345,77.182,83,21.337,72,85,11.707,77.229,56.061,12.373,0,6.002,39.16,33.974,0,38,74,70
2020,6,12,1.71,0.917,65,55.651,49.3,53.262,62.189,50.952,57,58,52.913,61,30.668,52.655,47.772,24.146,0,13.591,10.596,4.516,0,25.181,74,69
2020,6,13,2.06,1.545,58,39.59,54.9,48.3,58.7,74.942,79,19.275,65.078,67,10.264,62.632,45.084,17.797,0,12.676,12.181,0,0.542,30.4,31,27
2020,6,14,24,2.5,1.8,9.6,0,32.138,32.746,29.508,48,50,53,54,37.398,45.641,41.493,21.022,0,11.335,12.181,0,0,19.4,29.2,24.9
2020,6,15,6.7,3.1,0,0.8,0,35.649,38.588,34.189,53,39.6,58,59,41.5,49.526,46.673,20.955,0,12.456,10.783,0,18.411,1.336,72,67
2020,6,16,44,0.018,60,1.704,3.848,52.639,45.255,35.7,73,43.6,61,63,39.27,51.356,46.721,16.161,0,4.759,10.58,4.3,3.303,8.175,69,67
2020,6,17,42.591,9.224,69,4.111,11.11,58.339,59.804,33,78,75,72,72,5.034,68.829,54.297,9.952,0,4.031,6.549,0,32.956,9.517,55,52
2020,6,18,53,6.828,57,12.944,14.863,52.506,54.711,34.9,78,80,82,83,5.746,75.744,87,11.164,0,4.992,12.265,4.3,34.767,15.6,71,70
2020,6,19,68,6.139,67,0,12.818,62.368,76,33.4,79,80,83,78,53.7,65.775,89,22.161,0.401,4.298,12.135,5.3,33.344,10.756,56,54
2020,6,20,54,8.211,66,0,3.673,60.365,70.503,32.7,67,62,61.268,64,36.4,58.37,68,31.22,0,12.109,11.143,16,7.231,17.035,3.8,15.577
2020,6,21,4,0,0,26.9,20.55,37.19,42.749,32.461,52,54.8,59,62,39.3,57.709,70,25.411,0,13.972,5.914,8,8.795,15.703,9.654,21.953
2020,6,22,0,70,0,42.334,72.562,65.975,67.381,79.215,84,52.49,86,87,54.2,28.419,89,18.517,5.125,9.418,9.019,30,0,8.337,8.449,22.527
2020,6,23,0,70,0,35.964,72.186,66.136,67.395,66.627,72,51.761,71,71,41.3,34.942,79,22.646,5.445,17.123,6.108,9,0,19.097,35.216,37.075
2020,6,24,20.7,68,0,52.026,69.366,64.175,63.771,63.99,68,62.494,64,65,38.7,51.351,63.804,32.192,11.584,19.985,7.092,4,6.073,17.931,15.281,17.699
2020,6,25,40,35,31.1,35.176,50.653,45.439,50.101,53.527,47.579,53.756,54.203,51.842,40.3,53.241,68.034,26.936,5.272,20.781,6.206,9,6.723,18.55,28.515,18.981
2020,6,26,25.846,55,35.261,39.743,48.932,47.043,51.632,53.604,44.357,42.595,55.027,53.701,36.9,50.403,66.119,31.092,10.408,20.801,5.496,3.1,6.181,14.633,8.864,11.286
