"Year","Month","Day","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
2020,3,10,90,49.893,84,77,92,93,82.14,104.627,80.091,115,143,116,37.848,112,110,89.863,96.013,74.5,33,92,92,87,90,73
2020,3,11,72,30.71,57,41,41,42,45.641,47.526,40.83,60,55,89,55.093,94,93,77.326,88.528,71.53,0,49.801,41,41,41,41
2020,3,12,41,21.912,41,41,41,41,43.748,47.675,39.006,54,54,44,26.333,56,65,87.544,53.477,61.55,32,79.043,90,92,93,93
2020,3,13,91,46.137,88,80,81,81,53.28,95.811,49.369,72,106.3,70,30.066,72,61,1.701,42.439,15.977,0,32.843,46,45,52,53
2020,3,14,60,23.629,67,63,49.474,54.9,119.3,103.2,102.473,117,110.1,76,43.169,70,41,14.955,48.862,0,0,0,0.7,43,53,33.7
2020,3,15,0,17.7,69.7,74,61.7,85,61.27,77.663,38.303,83,76,75,93.923,102,95,1.721,51.524,0,4.8,0,29,10,7,14
2020,3,16,20,28.9,44,31,43,36,10.475,31.26,19.475,43,36,17,15.128,47,50,11.594,38.53,0,30,0,83,93,93,93
2020,3,17,93,93,93,93,93,93,76.237,91.576,48.738,80,57,44.484,21.275,72,65,11.788,55.134,0,31,0,11.3,41,71,72
2020,3,18,44.3,84,85,92,90,90,61.921,90.99,65.934,92,90,73.654,49.592,80,83,45.834,69.474,0,49,15,80,25.391,92,92
2020,3,19,93,92,91,91,93,93,80.295,92.366,52.011,92,90,57.017,55.073,85,88,57.735,83.053,30,90,30,88,93,91,91
2020,3,20,85,71,35,60,65,52,25.449,53.007,31.941,67.8,63.3,1.834,20.79,70.4,33,15.969,23.567,0,13,28,65,25.1,70,85
2020,3,21,86,82,83,69,33.4,33,39.447,84.331,59.399,97,109,110,77.971,98.118,106,54.898,87.964,0,32.2,69,48.3,68,82,82
2020,3,22,57.6,58,30.5,30.2,31.1,32.1,33.041,65.7,54.833,69.5,103.4,66.828,47.654,68.164,56,16.177,17.89,0,4,0,3.8,27.4,0,0
2020,3,23,34.1,59,21.3,8.6,22.8,36.9,14.926,37.6,40.76,66.3,78.801,55.485,28.861,66.677,52,3.453,23.671,26,30,0,27.303,50,8,82
2020,3,24,82,74,64,38,35,29.5,12.704,31.327,23.908,36,37,21.749,11.405,20.987,24,10.574,20.318,89,75,0,87,91,13,92
2020,3,25,76.714,92,92,92,90,86,54.687,79.223,29.223,60,67,53.096,27.429,50.566,43,12.321,16.874,1.6,11.7,0,93,93,23,93
2020,3,26,93,93,92,92,92,91,75.728,94.066,27.045,98,95,34.552,42.396,46.306,65,38.546,54.763,90,92,33,85,77,53.465,76
2020,3,27,92,92,75,66,63,72,66.886,90.948,39.476,77,95,49.019,84.656,71.549,90,53.542,67.011,83,57,0,36.3,89,22.3,76
2020,3,28,40,65,66,35,12.4,14,5.503,15.455,27.906,70,114,68.087,41.113,40.49,69,8.183,15.494,53,71,26,91,92,92,76
2020,3,29,53,83,87,60,66,61,52.069,62.098,48.15,94,90,94,94,93,91,31.744,63.816,33,34.7,0,44,8.2,3.3,24.7
2020,3,30,80,90,90,92,93,92,128.273,183.451,41.675,107,99,97.563,82.586,99,76,49.179,41.815,53,41,2,91,93,49.256,93
2020,3,31,93,93,93,93,81,262,180.815,243.941,106.35,185,117,78.484,59.874,79,61,6.2,26.087,0,18.8,0,40.304,44.523,49.903,48
2020,4,1,19,28,15.335,1.9,16.2,83.7,29.204,56,41.127,70.7,67.4,17.6,46.003,82.3,76,2.707,33.254,91,92,33,86.42,82.536,44.682,93
2020,4,2,92,93,90,87,53.803,56.858,76.509,97,72.094,86,64,65.282,25.809,36,35,11.391,13.624,41,31,0,12.589,85,50.386,81
2020,4,3,53,52,87,93,56.668,77.389,78.767,135,72.043,138,131,71.695,13.961,70,66,0.3,27.247,0.6,1.3,13,21.932,72,26.313,70
2020,4,4,87,90,87,84,43.08,152.055,102.346,125.8,48.384,94,108,105.48,95.861,115,90,58.111,74.341,90,0,82,66.298,83,29.985,89
2020,4,5,86,72,73,71,4.839,2.385,52.825,68.4,31.961,70,68,39.666,24.499,50,40,9.929,30.769,52,0,65,74.201,92,56.448,90
2020,4,6,82,70,63,57,34.832,132.096,139.09,177.1,80.907,184,175,68.904,71.721,93,74,2.512,46.986,92,0,91,80.33,90,72.923,84
2020,4,7,90,88,86,88,75.439,247.537,100.776,155.3,111.498,165,71.1,24.5,70.07,26.7,56,8.638,32.057,26,0,30,45.331,64,25.184,47.4
2020,4,8,46,40,11.4,63,57.7,102.2,65.636,101.441,59.54,130,58,27.4,46.562,26.452,67,51.779,81.918,93,0,92,75.661,75,29.713,48
2020,4,9,42,41,23.412,41,25.792,29.141,47.119,51.037,27.905,48.535,70.921,63.929,31.571,64,61,20.345,72.639,105,0,81,59.967,67,34.499,59
2020,4,10,44.38,27,13,16,14.947,12.019,15.318,26.067,15.983,27.076,36,24.39,11.83,1,37,9.128,24.688,73,0,10,7.024,73,41.766,90
2020,4,11,85.847,90,15.679,87,39.973,53.373,39.899,56.508,40.993,97,99,68.368,53,63,51,17.991,73.955,116,91,91,68.628,92,46.424,92
2020,4,12,91.228,93,63.46,92,71.256,61.453,75.353,94.03,62.456,94,85,69.823,71,59,55,5.6,26.864,11,16,13,7.351,48,53.783,54
2020,4,13,45.678,65,58.37,65,71,43.669,70.22,166.257,43.185,185,184,106.377,34.748,102,21.367,2.736,55.044,29,0,11.3,3.935,43,18.109,28
2020,4,14,13.9,44,24.578,46,47,31.075,61.144,111.6,35.153,116,114,76,26.967,50.8,39.73,9.027,30.379,21,0,2.42,44.038,68,27.689,76
2020,4,15,83,91,13.921,93,92,47.607,69.513,91.462,0,90,97,67.701,31.779,50.227,43.277,22.05,62.79,87,0,19.953,65.342,93,42.505,92
2020,4,16,92,92,14.042,85,85,45.806,61.953,83.606,0,100,100,79.107,40.437,0,19.816,23.635,66.942,84,0,18.2,39.752,45,4.8,87
2020,4,17,90,91,44.68,91,93,45.83,96.721,108.778,60.173,115,130,100.2,62.979,0,18.846,40.6,96.639,94,0,0,74.99,87,45.093,92
2020,4,18,93,86.43,9.349,92,90,47.62,51.751,47.173,34.918,83,125,81.3,48.989,48.8,52.157,17.762,65.911,113,0,0,45.643,92,22.663,50
2020,4,19,41,49,7.355,41,51,50.106,57.081,108,50.038,107,95,38.259,23.556,28,13.462,0.051,33.97,32,0,0,0,48,59,81
2020,4,20,90,93,11.982,93,92,53.847,74.738,97,43.736,98,97,65.4,39.974,89,19.184,50.042,69.341,83,76,82,38.026,80,16.007,81
2020,4,21,75,72,0.106,55,58,56.421,38.262,57.521,17.146,37,37,12.696,9.174,5.7,10,1.083,5.574,18,12,23,16.436,63,3.099,86
2020,4,22,90,87,4.675,85,86,42.14,56.549,83.294,28.875,40,36,11.324,7.55,1.7,6.942,1.056,5.446,17,15,27,11.187,50,1.764,82
2020,4,23,82,85,10.16,83,76,32.598,54.803,84.852,32.474,55,47,16.286,9.5,1.2,5.91,3.006,10.273,19,9,18,44.155,92,2.419,56
2020,4,24,87,93,12.34,93,92,52.855,72.772,91.533,55.015,92,88,55.765,48.821,74,46.121,48.891,65.115,81,81,87,58.099,93,15.954,92
2020,4,25,92,91,12.038,90,87,52.525,46.143,85.425,42.859,107,67.7,49.4,46.679,56.4,66.32,23.928,81.396,89,85,83,24.825,89,0,5
2020,4,26,83,74.559,5.578,93,93,47.244,64.869,92.162,43.389,99,99,75.183,57.035,92,54.755,55.158,84.474,91,83,92,62.68,62,0,41.401
2020,4,27,58,61,9.274,66,68,45.93,66.027,93.447,43.387,98,35.732,60.6,33.933,49,17.146,1.91,19.313,22,22,20,0.05,28,0,32
2020,4,28,60,73,7.847,86,90,45.159,66.966,97.94,41.764,97,69.672,62.7,47.752,62,31.705,20.399,41.178,17,0,5,0.619,0,0,5
2020,4,29,5,12,13,0,43,48.58,53.906,101.453,36.547,78,73,91.5,4.742,82,72.052,52.206,75.212,91,87,81,72.14,92,93,92
2020,4,30,93,92,89,69.668,85,62.251,89.518,137.699,47.638,79.2,88.1,63.6,28.775,27.9,38.627,0.375,28.229,27,13.7,6.378,0,0,10,0
2020,5,1,0,0,7.6,0,1.782,21.013,27.531,50.168,28.465,68,37,14.901,7.722,12.576,4.511,1.39,4.568,19.976,21,9.857,13.027,0.3,26,12
2020,5,2,0,16,20,0,7.5,28.158,23.776,77.003,54.023,64,70,45.198,29.838,27.262,28.977,16.001,44.569,67.442,41.7,32.663,54.9,51.1,29.3,92
2020,5,3,23,91,90,92,92,83.265,73.552,99,71.137,89,89,77.277,48.496,33.6,27.842,10.92,29.418,37.949,28,11.432,41,20.7,80,78.7
2020,5,4,0,53,27,0,71,82.417,73.785,97,68.263,94,94,93.418,73.225,50.245,51.807,69.332,73.753,62.848,58,20.422,92,81,83,92
2020,5,5,36.7,92,92,93,93,84.176,73.155,87.665,48.926,60,54,40.171,24.956,18.813,23.5,12.301,24.56,28.442,3.4,3.675,0,4.7,5.4,0
2020,5,6,0,37,49.2,58.6,5,45.829,26.333,66.8,24.38,53,56,34.327,23.545,25.929,32.433,10.964,27.108,71.32,82,35.929,0,57.851,0,89.558
2020,5,7,77.7,93,0.05,0.441,61,75.158,64.302,105.8,47.812,105,91,72.37,41.251,52.638,57.831,15.244,26.403,60.875,34.2,22.456,0.8,57.545,49.1,1
2020,5,8,0,61,16.6,11.2,0,26.53,20.745,75.699,30.032,36,36,11.169,7.585,16.828,7,1.084,4.186,48.259,23.733,18.781,0,18.563,19.537,89
2020,5,9,0,93,8.875,9.596,93,86.421,85.873,82.54,43.312,97,94,83.858,70.821,51.392,93,67.448,70.211,92.533,34.22,23.914,0,49.399,0.468,83
2020,5,10,50.7,74,10.01,10.854,79,59.869,61.068,56.314,29.519,62,64,54.136,51.116,40.785,74,54.964,68.035,50.981,29.63,17.43,0,24.171,7.52,93
2020,5,11,90,85,6.659,22.593,92,82.629,71.081,77.398,38.894,84,83,78.885,66.204,41.574,88,52.41,58.923,80.869,27.774,34.704,0,41.988,15.873,92
2020,5,12,76.7,88,21.794,32.3,87,77.42,67.176,69.28,27.22,49,43,22.972,13.737,11.038,22,7.662,12.053,15.114,0,2.041,0,5,5,5
2020,5,13,0,8,0.619,0,0,21.607,25.674,44.707,21.07,53,53,20.357,10.923,8.605,7,1.022,8.241,26.884,0,27.166,0,46,57,72
2020,5,14,3,51,1.386,0,86,72.121,58.813,77.428,39.968,73,54,23.479,11.7,18.376,57,19.52,38.404,90.195,0,65.521,29.3,90,90,90
2020,5,15,93,93,0,0,93,85.334,74.555,77.978,36.47,79,71,61.499,49.314,38.787,84,50.712,55.34,77.098,0,35.52,0,85,53.6,67.6
2020,5,16,79.9,64,42,10.2,25,23.713,13,32.937,18.222,38,37,12.49,7.346,9.179,17,1.112,5.65,18.558,11,4.234,10,0,10,21.553
2020,5,17,28.521,27,19,0,0,20.284,15.6,37.319,16.011,36,36,14.435,8.683,13.051,16,2.948,8.908,24.349,20,10.175,17,10,11,21.47
2020,5,18,9.839,36,36,0,10,35.701,20.095,53.677,21.263,47,27.983,26.865,17.765,22.606,46,8.578,18.666,36.66,30.9,18.438,40,38,51,45.849
2020,5,19,52.804,82,75,0,35,58.612,28.43,57.37,29.53,66,50.317,22.024,11.779,9.018,19,2.822,4.356,18.759,9,2.858,0,28,37,74.969
2020,5,20,73,64,58,27.8,0,30.283,16.633,57.43,24.82,62.2,66.4,41.8,37.43,32.288,66,14.204,18.931,70.5,12,8.982,0,22,30,20.849
2020,5,21,46,90,87,80,47,74.565,36.378,50.812,21.272,49,47,46.066,24.91,38.055,82,10.579,35.824,87.28,90,36.746,30,91,90,23.097
2020,5,22,92,92,90,90,51,83.084,65.099,72.339,31.618,88,97,88.807,62.189,55.186,71.805,44.691,40.327,43.095,0,3.221,0,0,0,11.546
2020,5,23,80,91,92,91,52,71.445,93.093,78.156,42.292,96,88,70.703,51.185,42.512,48.849,19.742,28.147,35.43,59,12.297,35,0,0,4.2
2020,5,24,40,21,20.5,29,0,69.038,34.773,59.735,17.509,36,36,24.812,8.503,3.98,35.999,1.618,14.495,21.23,45,19.031,0,9.7,28,15.776
2020,5,25,0,0.2,48,60,19,113.54,60.982,37.044,23.22,85,72,62.308,49.647,9.555,24.898,11.389,46.595,39.105,83,55.491,43,8.089,84,91
2020,5,26,91,93,93,93,42,33.031,18.895,34.497,26.754,81,58,20.36,20.89,16.872,20.008,15.183,19.924,29.852,20.189,8.716,0,3.838,17.9,27
2020,5,27,9.2,40,8.7,6,0,21.964,24.641,62.671,32.33,57,59,73.551,59.994,47.672,44.936,14.82,33.173,46.476,43.436,54.622,30,14.606,91,92
2020,5,28,92,91,93,91,90,74.062,51.062,39.734,19.267,48,50,35.917,22.852,23.071,34.858,16.529,39.742,28.119,52,41.309,0,10.907,58.837,51.813
2020,5,29,91,92,93,92,75.4,70.05,66.965,83.006,70.896,98,94,83.727,48.638,29.445,44.178,21.215,36.528,18.684,60,17.27,0,25.029,69.455,73.082
2020,5,30,90,91,90,85,74.6,75.566,62.143,67.134,60.081,90,88,79.027,51.204,70.481,66.99,20.382,39.164,41.355,90,48.815,45,10.906,66.596,60.713
2020,5,31,50,41,43,43,39.6,54.233,58.6,80.967,75.755,99,99,89.87,72.26,91.465,93,57.072,57.727,41.869,92,60.087,0,16.142,82.088,84.439
2020,6,1,89,84,82,84,81.5,87.638,96,81.214,89.315,91,84,60.785,39.041,53.924,51.456,16.481,27.601,5.267,5,0.979,0,6.011,5.803,1.048
2020,6,2,30.6,48,38,22,14.1,17.233,8.501,29.751,15.8,36,36,5.616,7.469,10.048,13.806,0.638,4.229,2.591,1.9,2.546,28,40.152,74.467,82.832
2020,6,3,93,92,92,92,76.4,82.685,77.33,16.77,58.049,90,86,34.261,20.817,32.988,31.18,13.073,25.602,15.506,2,7.05,65,43.895,77.048,92
2020,6,4,93,93,91,88,67.3,71.645,34.432,34.353,15.692,36,36,7.654,7.518,15.348,19.679,5.357,27.877,28.572,68,20.997,92,31.635,76.721,93
2020,6,5,93,91,87,74,0,18.34,12.853,26.16,15.422,41,43,22.238,27.932,45.191,70.867,10.395,24.268,29.187,25.278,19.399,83,62.34,82.687,92
2020,6,6,89,87,91,93,82.7,75.391,58.774,52.21,19.346,39,39,8.534,9.031,16.01,17.268,3.891,18.622,2.313,0,1.763,2.8,3.092,19.811,20.355
2020,6,7,32.353,65,77,61,60.7,54.179,66.226,68.122,51.306,97,70,43.81,54.559,63.189,61.444,39.52,52.595,59.981,80.026,51.271,90,27.301,77.964,93
2020,6,8,93,93,92,91,82.7,77.135,61.846,68.681,21.551,36,36,5.476,6.495,8.203,11.932,1.126,4.352,5.464,0,1.164,5,0,0,0.5
2020,6,9,0,0,0,0,6.3,53.208,44.743,37.85,21.534,36,36,5.419,6.385,7.698,37.963,1.861,9.645,3.281,0,3.721,11.5,0,0,59.4
2020,6,10,0,38,24.6,7,77.684,80.531,61.593,41.879,32.608,49,42,31.371,29.022,28.2,39.468,1.223,18.299,3.553,0,12.338,40.043,0,0,72
2020,6,11,0,0,25,41.937,82.37,65.803,67.919,47.252,55.357,94,90,49.684,64.074,90,82.254,34.828,42.866,60.611,0,13.265,35.808,0,0,93
2020,6,12,93,87,82,74,73.305,67.144,52.511,41.417,20.392,36,36,11.333,8.61,20,19.292,1.236,6.174,11.429,0,4.258,14.328,0,0,84
2020,6,13,89,90,87,86,87.385,79.898,91.731,80.91,76.281,90,66,38.369,37.134,59,27.646,2.355,13.125,2.791,0,0.819,0.3,0,0,0
2020,6,14,0,0,0,0,25.5,17.342,9.213,30.441,16.029,36,36,11.227,7.73,17,10.826,0.498,3.078,2.808,0,1.481,17.702,3.033,0,0
2020,6,15,0,0,0,0,0.1,14.936,9.302,30.056,15.857,36,36,11.352,7.677,20,16.58,1.003,19.576,11.81,44,13.191,49.119,65.294,91,22
2020,6,16,59,80,73,62,64,50.117,19.136,62.259,29.252,69,41,22.686,17.44,17,11.478,5.968,48.47,51.744,91,52.262,6.548,33.566,80,0
2020,6,17,58.2,86,90,92,96,81.642,66.541,96.397,51.896,86,71,58.086,51.117,73,59.831,35.065,34.87,38.361,54,29.996,33.888,43.184,49,17
2020,6,18,56,63,73,77,83,66.64,50.333,96.56,53.448,99,100,90.83,75.352,94,85.145,51.798,59.205,63.526,91,40.805,44.857,69.972,93,93
2020,6,19,93,93,93,91,96,82.122,85.481,94.537,61.999,88,90,62.682,24.787,73,67.659,32.377,48.042,49.011,55,27.991,28.127,34.376,41,45
2020,6,20,51,78,92,92,97,83.131,78.582,64.984,27.357,50,51,20.253,7.702,18,19,1.032,4.239,16.359,14,0.35,0.161,0,5.367,0
2020,6,21,32,1.6,28,0,6.4,21.506,17.535,35.283,16.057,36,36,13.512,10.33,20,16.283,3.807,20.474,4.118,17.1,1.852,66.025,51.808,32.521,51
2020,6,22,92,13.576,91,91,2.001,84.999,72.777,81.669,51.488,95,90,79.885,57.822,75,62.795,28.875,31.164,54.838,86,47.986,28.151,59.468,44.216,53
2020,6,23,90,3.635,84,88,3.082,85.801,66.025,63.141,40.049,67,60,39.238,26.945,49,38.616,16.072,25.36,15.06,30,3.203,14.363,6.212,17.677,48
2020,6,24,87,24.205,91,88,8.261,80.875,71.267,57.054,43.296,49,40,12.032,7.412,8.415,7.084,1.913,3.418,7.52,2.8,0.016,0.37,0.404,5.709,16.8
2020,6,25,13.604,13.854,30,34,43.2,40.565,31.458,39.977,24.812,23.935,21.651,9.175,9.02,14.98,19.434,19.474,34.015,14.751,34,4.696,13.019,12.934,11.693,90
2020,6,26,36.856,10.898,45,47,37.9,43.155,36.818,40.371,17.654,20.546,16.726,9.771,10.346,11.303,8.324,3.55,6.522,3.272,0.1,0,0,0,0.696,5
2020,6,27,0,0,16,13,0,18.044,11.837,26.768,17.148,20.991,8.439,28.364,22.784,20.017,24.512,9.128,17.35,25.102,5.5,5.766,0.173,1.632,3.545,37.5
2020,6,28,0,9,56,41.7,0,28.547,15.589,47.391,20.972,24.326,15.43,9.591,10.475,10.229,30.319,11.397,9.489,12.793,0.1,4.088,0.523,2.824,6.437,21.8
